, Count, Minimum, Maximum, Average, Median, Standard Deviation, Variance, 25th Percentile, 75th Percentile, Avg. of Upper 25 %,  Avg. of Lower 25 %, Avg. of First 25 %, Avg. of Last 25 %, Slope, Intercept, Average Relative Error
ALPS with NSGA2 {AgeGap=200, NumberOfLayers=10} Run 21, 9818, 0, 3968.8888888888887, 1602.4438256294793, 1562.3333333333335, 889.1163078449573, 790527.80887584889, 870.66666666666663, 2480, 2791.823071522741, 488.21659774098623, 492.56813264997794, 2780.3838384095898, 0.31045499995942966, 78.575458328618879, 0.97946564384012624
ALPS with NSGA2 {AgeGap=200, NumberOfLayers=10} Run 22, 9818, 0, 3514.3333333333335, 1593.9558230358145, 1644.4252873563219, 830.55200637040127, 689816.63528589916, 877, 2299, 2620.6722027100709, 499.05451817498528, 500.63978227247412, 2614.2547804527135, 0.2892623096628108, 174.11177605590774, 0.97444891752406493
ALPS with NSGA2 {AgeGap=200, NumberOfLayers=10} Run 23, 9818, 0, 3434.3333333333335, 1590.0881745472657, 1631.9310344827586, 839.77055859083589, 705214.5910759645, 887.33333333333337, 2308, 2628.5328977293289, 487.02719763284193, 488.64420269999067, 2621.4307068890425, 0.29137727575943939, 159.8628164820575, 0.96716174336570049
ALPS with NSGA2 {AgeGap=200, NumberOfLayers=10} Run 24, 9818, 0, 3466.6666666666665, 1624.4997559573151, 1671.3333333333335, 878.423942983196, 771628.62360614515, 904, 2448, 2781.7251872686606, 499.75780909598552, 501.67829974715545, 2776.6005753919571, 0.30551017208685816, 124.90307626897174, 0.97174443449552206
ALPS with NSGA2 {AgeGap=200, NumberOfLayers=10} Run 25, 9818, 0, 3777.7777777777778, 1605.0018560277158, 1584, 875.9254230297712, 767245.34670988366, 897, 2490, 2760.20854723214, 484.8821988721902, 487.10523609033686, 2746.4638833057957, 0.30648586868844485, 100.61596957048414, 0.98354829241582709
ALPS with NSGA2 {AgeGap=200, NumberOfLayers=10} Run 26, 9818, 0, 3644.4444444444443, 1634.9205011657727, 1650.8333333333333, 912.54760866583013, 832743.138081725, 870, 2502, 2850.4299537076508, 485.44129650011183, 487.15147770593433, 2827.302939969522, 0.31903566362605273, 68.933946257292973, 0.98192076972513209
ALPS with NSGA2 {AgeGap=200, NumberOfLayers=10} Run 27, 9818, 0, 3746.4545454545455, 1634.2499901919821, 1599.3095238095239, 902.49683239648039, 814500.53248568077, 881, 2457, 2852.2678926199205, 492.98928784051014, 494.77290642241684, 2851.815158835399, 0.31509071049570808, 87.627237723799, 0.97923937527866778
ALPS with NSGA2 {AgeGap=200, NumberOfLayers=10} Run 28, 9818, 0, 3751.1111111111113, 1603.7681062514143, 1573, 883.62857680058994, 780799.46173863614, 896, 2402.1428571428573, 2787.2253773040738, 492.33680001101976, 497.48621593060693, 2784.2864388941057, 0.30923566084792548, 85.8848649793722, 0.983894828452214
ALPS with NSGA2 {AgeGap=200, NumberOfLayers=10} Run 29, 9818, 0, 3724.4444444444443, 1644.5013917015613, 1669.452380952381, 904.68486970713957, 818454.71347702411, 872, 2480, 2829.6852785173082, 486.53501946253806, 487.77992573800674, 2813.1741643273544, 0.316913284217948, 88.932536117763448, 0.98581466816833685
ALPS with NSGA2 {AgeGap=200, NumberOfLayers=10} Run 30, 9818, 0, 3666.6666666666665, 1633.6936021269707, 1603.9285714285716, 899.26891886000578, 808684.58842764364, 893, 2445, 2818.1168878297722, 488.40637754606354, 492.31635251182558, 2808.4891520876972, 0.31478247081813565, 88.5838441161518, 0.98435319456606929
ALPS with NSGA2 {AgeGap=200, NumberOfLayers=10} Run 31, 9818, 0, 3654.3333333333335, 1632.3842381944382, 1614, 891.71693815528886, 795159.09779304324, 900, 2435.1794871794873, 2808.2321666398057, 496.25167773858738, 500.23374782823691, 2803.9581838410159, 0.30977238497872017, 111.86648652639019, 0.96948346947234076
ALPS with NSGA2 {AgeGap=200, NumberOfLayers=10} Run 32, 9818, 0, 3853.3333333333335, 1624.7637820159898, 1578.9285714285716, 902.008572145145, 813619.46422332327, 878.19047619047615, 2484, 2828.3472909412703, 489.21492860369364, 497.21604998906406, 2811.3076651339875, 0.31563179937585467, 75.485094779607152, 0.98366951977901473
ALPS with NSGA2 {AgeGap=200, NumberOfLayers=10} Run 33, 9818, 0, 3686.7142857142858, 1638.9757092979667, 1640.5, 913.19962039885547, 833933.54669661378, 878.66666666666663, 2497, 2854.5793111071539, 492.0435355766873, 493.19906396571184, 2835.4371639574615, 0.3190049783567811, 73.13977303370666, 0.9803305087806643
ALPS with NSGA2 {AgeGap=200, NumberOfLayers=10} Run 34, 9818, 0, 3680, 1578.3261777938048, 1644.9285714285716, 821.51044479581026, 674879.41090861009, 880, 2261, 2611.6676549960093, 492.51059005400731, 495.22778646802533, 2590.4749912499628, 0.28766291784486447, 166.33274555228763, 0.98503264882492181
ALPS with NSGA2 {AgeGap=200, NumberOfLayers=10} Run 35, 9818, 0, 3902.2222222222222, 1605.1257729466872, 1586.0238095238096, 892.16037405107977, 795950.13302696252, 859.66666666666663, 2425, 2783.4594199968024, 482.77011966029858, 498.95547211240148, 2763.884905219214, 0.31220122974695486, 72.686036733759238, 0.98376734116948494
ALPS with NSGA2 {AgeGap=200, NumberOfLayers=10} Run 36, 9818, 0, 3407.6666666666665, 1586.4245040177848, 1609.8333333333335, 830.87640666172376, 690355.6031470981, 883, 2308, 2613.4064275929109, 487.07782329659233, 488.12395635540111, 2604.9911268296182, 0.28822898106032036, 171.65255048320228, 0.96674398929891381
ALPS with NSGA2 {AgeGap=200, NumberOfLayers=10} Run 37, 9818, 0, 3671.1111111111113, 1628.440205580366, 1617.1428571428571, 886.07402175790185, 785127.17203422263, 892, 2450.1428571428573, 2786.3847361526359, 494.16448347165107, 496.56491813614434, 2779.6990322621382, 0.310332582927533, 105.17272228057004, 0.98542547662128943
ALPS with NSGA2 {AgeGap=200, NumberOfLayers=10} Run 38, 9818, 0, 3644.4444444444443, 1625.6308921611912, 1658.6904761904761, 895.50753274937392, 801933.74121087091, 897.33333333333337, 2435, 2808.1611184570711, 488.9482187210611, 490.71119073953452, 2782.7369667753983, 0.31316833735011651, 88.444108278144313, 0.98248572313753957
ALPS with NSGA2 {AgeGap=200, NumberOfLayers=10} Run 39, 9818, 0, 3844.4444444444443, 1607.5535762333252, 1570.5238095238096, 882.80757541815467, 779349.21521568077, 882, 2402.8571428571427, 2765.5961222333117, 478.14033240098144, 481.0080313958195, 2741.3148869665524, 0.30885739584493022, 91.52704872848517, 0.98331564717384534
ALPS with NSGA2 {AgeGap=200, NumberOfLayers=10} Run 40, 9818, 0, 3857.7777777777778, 1626.1344844536295, 1599.5, 904.73213601980308, 818540.23794695549, 887.66666666666663, 2504, 2840.963153725248, 482.3151714961121, 484.28691830404415, 2824.2099859746504, 0.31670538062260239, 71.586123667585753, 0.98441878393263238
ALPS with NSGA2 {AgeGap=200, NumberOfLayers=10} Run 41, 9818, 0, 3742.2222222222222, 1555.666194438814, 1511.3333333333333, 841.10283728214074, 707453.98288406734, 858, 2295, 2692.7389740683057, 467.61341471455955, 468.04210257112038, 2692.2200036783261, 0.29336388321629436, 115.68957367163307, 0.97729153521821766
ALPS with NSGA2 {AgeGap=200, NumberOfLayers=10} Run 42, 9818, 0, 3728.8888888888887, 1513.4754290296689, 1446.5, 815.521334210181, 665075.04655195365, 864, 2192.5714285714284, 2622.3121908441476, 477.34783096117866, 478.41506812499307, 2604.1655484784146, 0.28301652280062278, 124.2888268628119, 0.96752449709239252
ALPS with NSGA2 {AgeGap=200, NumberOfLayers=10} Run 43, 9818, 0, 3791.1111111111113, 1550.8371882982417, 1542.6190476190477, 818.40247297854614, 669782.6077774, 868, 2226, 2635.125801324054, 477.49955206455144, 477.66635456387195, 2631.6827862561095, 0.28531775919511032, 150.35496728904263, 0.97641127283084839
ALPS with NSGA2 {AgeGap=200, NumberOfLayers=10} Run 44, 9818, 0, 3760, 1621.6007808952359, 1623.4885057471265, 870.44853330852231, 757680.64913895773, 883, 2393, 2722.6929773436482, 488.77971676412369, 490.29630100314836, 2719.1087643813185, 0.30454646996320955, 126.73443308082187, 0.983399506175654
ALPS with NSGA2 {AgeGap=200, NumberOfLayers=10} Run 45, 9818, 0, 3777.7777777777778, 1609.1749984789944, 1575.0952380952381, 892.31052989692262, 796218.0817649269, 882, 2460, 2790.0832243474774, 469.5148943519132, 470.91369902455574, 2770.8829084484819, 0.3122295380114814, 76.596311149638041, 0.98361462766376428
ALPS with NSGA2 {AgeGap=200, NumberOfLayers=10} Run 46, 9818, 0, 3737.7777777777778, 1610.235672419007, 1544.1666666666665, 909.07182036010931, 826411.5745728428, 869.66666666666663, 2490, 2850.6767353437822, 489.13780273830469, 494.3870749866731, 2842.2295865516858, 0.31745976754484129, 51.984403425153459, 0.97969307528770921
ALPS with NSGA2 {AgeGap=200, NumberOfLayers=10} Run 47, 9818, 0, 3693.3333333333335, 1652.2931876453447, 1669.5238095238096, 909.95612699495189, 828020.153055653, 875, 2486, 2849.6074716173293, 494.225501736597, 496.83174227682315, 2838.1677698069507, 0.31856369204482876, 88.623305243302639, 0.98460193894358139
ALPS with NSGA2 {AgeGap=200, NumberOfLayers=10} Run 48, 9818, 0, 3657.7777777777778, 1546.5068616072617, 1524.6190476190477, 816.73365110747409, 667053.85685134516, 869, 2265, 2633.2453240351488, 478.40305638125295, 478.98310709211052, 2632.9059165711883, 0.28411971415672543, 151.905244668975, 0.97218939723566378
ALPS with NSGA2 {AgeGap=200, NumberOfLayers=10} Run 49, 9818, 0, 3684.4444444444443, 1634.3287244024839, 1618.5714285714287, 892.168650528321, 795964.90098552534, 885, 2456, 2806.7831798385619, 493.76444900486223, 497.06762748896944, 2799.1712225602005, 0.31253865983314683, 100.23271261148261, 0.985876728896772
ALPS with NSGA2 {AgeGap=200, NumberOfLayers=10} Run 50, 9818, 0, 3666.6666666666665, 1636.2252697922625, 1668.7745098039218, 891.17555059477138, 794193.86197789386, 898, 2469, 2797.2153530789692, 494.60732123783157, 497.6096303929524, 2777.4575182380972, 0.31194316766685737, 105.05223129949309, 0.98431356758524569
