, Absolute Distance to BestKnownHypervolume, Best known hypervolume, BestKnownFront, Crowding, Encoding.ProblemSize, Execution Time, Generational Distance, Hypervolume, Pareto Front, ProblemSize, ReferencePoint, Seed, Spacing, TestFunction
NSGA-II Run 16, 0.015065765625877248, 1324.8274945181549, [[0.707106781186548;0.707106781186547;0][0.707092823504067;0.707092823504067;0.00628314396555895][0.707075376530114;0.707075376530114;0.00942463843314401][...]], 0.10010306903166627, 40, 00:02:50.2451728, 0.0014177229153974722, 1324.8124287525291, [[0.707106781186548;0.707106781186547;0][4.32963728535968E-17;4.32963728535968E-17;1][0.512406082170859;0.512406082170858;0.689115385047107][...]], 40, [11;11;11], 1756732171, 0.011799024412857831, DTLZ6
NSGA-II Run 17, 0.0078062622922061564, 1324.8282111204342, [[0.707106781186548;0.707106781186547;0][0.707092823504067;0.707092823504067;0.00628314396555895][0.707075376530114;0.707075376530114;0.00942463843314401][...]], 0.098393161008413735, 40, 00:01:25.9068256, 0.0011495815877763185, 1324.820404858142, [[0.707106781186548;0.707106781186547;0][4.32963728535968E-17;4.32963728535968E-17;1][0.692807306490788;0.692807306490788;0.200090160042816][...]], 40, [11;11;11], 1808733066, 0.014259550359551993, DTLZ6
NSGA-II Run 18, 0.016848330901666486, 1324.8267028683333, [[0.707106781186548;0.707106781186547;0][0.707092823504067;0.707092823504067;0.00628314396555895][0.707075376530114;0.707075376530114;0.00942463843314401][...]], 0.10188456924412483, 40, 00:01:26.0182637, 0.0017378375231025176, 1324.8098545374316, [[0.707106781186548;0.707106781186547;0][0.707106781186547;0.707106781186548;0][4.32963728535968E-17;4.32963728535968E-17;1][...]], 40, [11;11;11], 1725234649, 0.013779366196217717, DTLZ6
NSGA-II Run 19, 0.011337762783114158, 1324.826100643174, [[0.707106781186548;0.707106781186547;0][0.707092823504067;0.707092823504067;0.00628314396555895][0.707075376530114;0.707075376530114;0.00942463843314401][...]], 0.099029319567469978, 40, 00:02:30.8450713, 0.0017956435264169807, 1324.8147628803908, [[4.32963728535968E-17;4.32963728535968E-17;1][0.707106781186548;0.707106781186547;0][0.439424991722986;0.439424991723066;0.783461137070054][...]], 40, [11;11;11], 2044698987, 0.00939142565189834, DTLZ6
NSGA-II Run 20, 0.015313396067085705, 1324.8285337107011, [[0.707106781186548;0.707106781186547;0][0.707092823504067;0.707092823504067;0.00628314396555895][0.707075376530114;0.707075376530114;0.00942463843314401][...]], 0.098936191280418681, 40, 00:01:27.4998691, 0.0018921259143163927, 1324.813220314634, [[4.32963728535968E-17;4.32963728535968E-17;1][0.707106781186548;0.707106781186547;0][0.627586691366502;0.627586691366502;0.460727565530102][...]], 40, [11;11;11], 1413500860, 0.01132524590898098, DTLZ6
NSGA-II Run 21, 0.011580709852296422, 1324.827580499935, [[0.707106781186548;0.707106781186547;0][0.707092823504067;0.707092823504067;0.00628314396555895][0.707075376530114;0.707075376530114;0.00942463843314401][...]], 0.09889351214597146, 40, 00:01:31.3967997, 0.0013198420926548737, 1324.8159997900827, [[0.707106781186548;0.707106781186547;0][4.32963728535968E-17;4.32963728535968E-17;1][0.441283695165759;0.441283695165759;0.781368927435503][...]], 40, [11;11;11], 1564912760, 0.011453484709667847, DTLZ6
NSGA-II Run 22, 0.019120761653994123, 1324.8293839593878, [[0.707106781186548;0.707106781186547;0][0.707092823504067;0.707092823504067;0.00628314396555895][0.707075376530114;0.707075376530114;0.00942463843314401][...]], 0.0981452046274557, 40, 00:01:31.8472548, 0.0016959091568683768, 1324.8102631977338, [[4.32963728535968E-17;4.32963728535968E-17;1][0.707106781186548;0.707106781186547;0][0.547295869825012;0.547295869825012;0.633193857949496][...]], 40, [11;11;11], 1833695762, 0.0096593518229387311, DTLZ6
NSGA-II Run 50, 0.15148067787663422, 1331, [[1;0;0][0.148995292019639;0;0.988837905298933][0.0221995970440176;0.147332192460103;0.988837905298933][...]], 0.34811124107388747, 70, 00:22:58.2292503, 0.27998522464105086, 1330.8485193221234, [[1;0;0][3.74915180455534E-33;6.1689245630629E-17;1.00749510956035][6.12303176904379E-17;5.12252294347755E-22;1.77392924371614][...]], 70, [11;11;11], 1077141152, 1.1545269960108542, DTLZ4
NSGA-II Run 23, 0.0070997371547036892, 1324.8279473291366, [[0.707106781186548;0.707106781186547;0][0.707092823504067;0.707092823504067;0.00628314396555895][0.707075376530114;0.707075376530114;0.00942463843314401][...]], 0.0983507454030325, 40, 00:04:02.9600043, 0.0016147553225878545, 1324.8208475919819, [[0.707106781186548;0.707106781186547;0][4.32963728535968E-17;4.32963728535968E-17;1][0.407879976399988;0.407879976399988;0.816864645889324][...]], 40, [11;11;11], 1768548231, 0.011187476781348141, DTLZ6
NSGA-II Run 24, 0.024022150666723974, 1324.8286298501619, [[0.707106781186548;0.707106781186547;0][0.707092823504067;0.707092823504067;0.00628314396555895][0.707075376530114;0.707075376530114;0.00942463843314401][...]], 0.10290565262505309, 40, 00:03:11.3311599, 0.0014592688293730343, 1324.8046076994951, [[0.707106781186548;0.707106781186547;0][4.32963728535968E-17;4.32963728535968E-17;1][0.707106781186547;0.707106781186548;0][...]], 40, [11;11;11], 2143816397, 0.013999199647746385, DTLZ6
NSGA-II Run 25, 0.010877646742528668, 1324.8284304581944, [[0.707106781186548;0.707106781186547;0][0.707092823504067;0.707092823504067;0.00628314396555895][0.707075376530114;0.707075376530114;0.00942463843314401][...]], 0.098076164867681573, 40, 00:02:48.7249989, 0.0014455565393055559, 1324.8175528114518, [[0.707106781186548;0.707106781186547;0][4.32963728535968E-17;4.32963728535968E-17;1][0.179708362951276;0.179708362951276;0.967165864043363][...]], 40, [11;11;11], 1328043268, 0.012043732757751361, DTLZ6
NSGA-II Run 26, 0.01530225321062062, 1324.82824765207, [[0.707106781186548;0.707106781186547;0][0.707092823504067;0.707092823504067;0.00628314396555895][0.707075376530114;0.707075376530114;0.00942463843314401][...]], 0.099103976446188471, 40, 00:02:28.5564905, 0.0017369352986225453, 1324.8129453988595, [[4.32963728535968E-17;4.32963728535968E-17;1][0.707106781186548;0.707106781186547;0][0.339725479700619;0.339725479700619;0.877025197405621][...]], 40, [11;11;11], 543669700, 0.012519742011636392, DTLZ6
NSGA-II Run 27, 0.00865255016537958, 1324.8277274905304, [[0.707106781186548;0.707106781186547;0][0.707092823504067;0.707092823504067;0.00628314396555895][0.707075376530114;0.707075376530114;0.00942463843314401][...]], 0.098947897966262743, 40, 00:01:30.0971070, 0.0017440621193848043, 1324.819074940365, [[0.707106781186548;0.707106781186547;0][4.32963728535968E-17;4.32963728535968E-17;1][0.660744525752934;0.660744525752934;0.356136691980846][...]], 40, [11;11;11], 504171717, 0.011209946258610095, DTLZ6
NSGA-II Run 28, 0.017176428877064609, 1324.8278046557975, [[0.707106781186548;0.707106781186547;0][0.707092823504067;0.707092823504067;0.00628314396555895][0.707075376530114;0.707075376530114;0.00942463843314401][...]], 0.098834558849360557, 40, 00:01:22.2214856, 0.0018411657962450415, 1324.8106282269205, [[0.707106781186548;0.707106781186547;0][4.32963728535968E-17;4.32963728535968E-17;1][0.373821818661539;0.373821818661539;0.848831252832481][...]], 40, [11;11;11], 1346093926, 0.010542201694824345, DTLZ6
NSGA-II Run 29, 0.011031910647716359, 1324.8282579607369, [[0.707106781186548;0.707106781186547;0][0.707092823504067;0.707092823504067;0.00628314396555895][0.707075376530114;0.707075376530114;0.00942463843314401][...]], 0.099634703295690172, 40, 00:02:35.9559858, 0.0019285414648242557, 1324.8172260500892, [[0.707106781186548;0.707106781186547;0][4.32963728535968E-17;4.32963728535968E-17;1][0.0830349841771402;0.0830349841771402;0.993081256899658][...]], 40, [11;11;11], 1391164949, 0.011071287104745541, DTLZ6
NSGA-II Run 30, 0.0077557976774187409, 1324.8287998213523, [[0.707106781186548;0.707106781186547;0][0.707092823504067;0.707092823504067;0.00628314396555895][0.707075376530114;0.707075376530114;0.00942463843314401][...]], 0.099088337435626325, 40, 00:01:30.3611323, 0.0014643581466939216, 1324.8210440236749, [[0.707106781186548;0.707106781186547;0][4.32963728535968E-17;4.32963728535968E-17;1][0.433488148188951;0.433488148188951;0.790048131925789][...]], 40, [11;11;11], 1344600297, 0.012364481345514265, DTLZ6
NSGA-II Run 31, 0.0035641412607674283, 1324.8285809302856, [[0.707106781186548;0.707106781186547;0][0.707092823504067;0.707092823504067;0.00628314396555895][0.707075376530114;0.707075376530114;0.00942463843314401][...]], 0.09732842862981117, 40, 00:02:41.8231342, 0.0017252387662459439, 1324.8250167890249, [[0.707106781186548;0.707106781186547;0][4.32963728535968E-17;4.32963728535968E-17;1][0.695778094815516;0.695778094815516;0.178285404758166][...]], 40, [11;11;11], 1236879191, 0.013563216980483067, DTLZ6
NSGA-II Run 32, 0.01704111766753158, 1324.8290456141726, [[0.707106781186548;0.707106781186547;0][0.707092823504067;0.707092823504067;0.00628314396555895][0.707075376530114;0.707075376530114;0.00942463843314401][...]], 0.098869669592752077, 40, 00:02:38.9913536, 0.0014400490209603421, 1324.8120044965051, [[0.707106781186548;0.707106781186547;0][4.32963728535968E-17;4.32963728535968E-17;1][0.674603901392376;0.674603901392376;0.299698435852393][...]], 40, [11;11;11], 1884103912, 0.012161818701892991, DTLZ6
NSGA-II Run 33, 0.016578508957536542, 1324.8294661211248, [[0.707106781186548;0.707106781186547;0][0.707092823504067;0.707092823504067;0.00628314396555895][0.707075376530114;0.707075376530114;0.00942463843314401][...]], 0.098631601396552859, 40, 00:01:31.5402877, 0.001789701824959731, 1324.8128876121673, [[4.32963728535968E-17;4.32963728535968E-17;1][0.707106781186548;0.707106781186547;0][0.102545407419689;0.102545407419689;0.989428561763941][...]], 40, [11;11;11], 758031438, 0.01125978336909276, DTLZ6
NSGA-II Run 34, 0.021283241193032154, 1324.8273035284428, [[0.707106781186548;0.707106781186547;0][0.707092823504067;0.707092823504067;0.00628314396555895][0.707075376530114;0.707075376530114;0.00942463843314401][...]], 0.098450092776419362, 40, 00:01:32.1161915, 0.0014416467321570242, 1324.8060202872498, [[4.32963728535968E-17;4.32963728535968E-17;1][0.707106781186548;0.707106781186547;0][0.294063282082548;0.294063282082548;0.909424857952365][...]], 40, [11;11;11], 1241036059, 0.010467954609620803, DTLZ6
NSGA-II Run 35, 0.010526607735300786, 1324.8272209903785, [[0.707106781186548;0.707106781186547;0][0.707092823504067;0.707092823504067;0.00628314396555895][0.707075376530114;0.707075376530114;0.00942463843314401][...]], 0.098504534451856307, 40, 00:01:37.9747006, 0.0017422229100766309, 1324.8166943826432, [[4.32963728535968E-17;4.32963728535968E-17;1][0.707106781186548;0.707106781186547;0][0.496694048883373;0.496694048883366;0.711751391715987][...]], 40, [11;11;11], 2026487268, 0.014546563487407739, DTLZ6
NSGA-II Run 36, 0.015760949369450827, 1324.8275538140642, [[0.707106781186548;0.707106781186547;0][0.707092823504067;0.707092823504067;0.00628314396555895][0.707075376530114;0.707075376530114;0.00942463843314401][...]], 0.098385554017094687, 40, 00:04:46.1078294, 0.001525222185904567, 1324.8117928646948, [[0.707106781186548;0.707106781186547;0][4.32963728535968E-17;4.32963728535968E-17;1][0.379378807051332;0.379378807051332;0.843885917361237][...]], 40, [11;11;11], 188658272, 0.013891132551297968, DTLZ6
NSGA-II Run 37, 0.014953255817999889, 1324.8284872057959, [[0.707106781186548;0.707106781186547;0][0.707092823504067;0.707092823504067;0.00628314396555895][0.707075376530114;0.707075376530114;0.00942463843314401][...]], 0.097223991075369567, 40, 00:01:26.8782688, 0.001135460664664973, 1324.8135339499779, [[0.707106781186548;0.707106781186547;0][4.32963728535968E-17;4.32963728535968E-17;1][0.149742392163026;0.149742392163026;0.977320025364562][...]], 40, [11;11;11], 1488427724, 0.017255612034958654, DTLZ6
NSGA-II Run 38, 0.0084170733271093923, 1324.8274767642993, [[0.707106781186548;0.707106781186547;0][0.707092823504067;0.707092823504067;0.00628314396555895][0.707075376530114;0.707075376530114;0.00942463843314401][...]], 0.098847734638251861, 40, 00:02:12.3027131, 0.0016147297178366316, 1324.8190596909722, [[4.32963728535968E-17;4.32963728535968E-17;1][0.707106781186548;0.707106781186547;0][0.336695508679153;0.336695508679153;0.879359010228799][...]], 40, [11;11;11], 1568889325, 0.013087498752647532, DTLZ6
NSGA-II Run 39, 0.0049448967474745587, 1324.8282771880142, [[0.707106781186548;0.707106781186547;0][0.707092823504067;0.707092823504067;0.00628314396555895][0.707075376530114;0.707075376530114;0.00942463843314401][...]], 0.098316628191501873, 40, 00:01:29.2679526, 0.0019307111499476436, 1324.8233322912668, [[0.707106781186548;0.707106781186547;0][4.32963728535968E-17;4.32963728535968E-17;1][0.513938914478949;0.513938914478949;0.68682864265288][...]], 40, [11;11;11], 1526404084, 0.012638203623618935, DTLZ6
NSGA-II Run 40, 0.017476054838880373, 1324.8270389169952, [[0.707106781186548;0.707106781186547;0][0.707092823504067;0.707092823504067;0.00628314396555895][0.707075376530114;0.707075376530114;0.00942463843314401][...]], 0.098444521110960859, 40, 00:02:44.6637173, 0.001572174034003314, 1324.8095628621563, [[0.707106781186548;0.707106781186547;0][4.32963728535968E-17;4.32963728535968E-17;1][0.411898683115546;0.411898683115546;0.812821597704784][...]], 40, [11;11;11], 1851409224, 0.013162915588835188, DTLZ6
NSGA-II Run 41, 0.01093890348693094, 1324.8280506530241, [[0.707106781186548;0.707106781186547;0][0.707092823504067;0.707092823504067;0.00628314396555895][0.707075376530114;0.707075376530114;0.00942463843314401][...]], 0.097033084343139051, 40, 00:01:30.8460008, 0.0014905067346224683, 1324.8171117495372, [[4.32963728535968E-17;4.32963728535968E-17;1][0.707106781186548;0.707106781186547;0][0.567572779398949;0.567572779398949;0.596424580454816][...]], 40, [11;11;11], 1068648810, 0.01890076704633506, DTLZ6
NSGA-II Run 42, 0.010516031733459386, 1324.8281397789028, [[0.707106781186548;0.707106781186547;0][0.707092823504067;0.707092823504067;0.00628314396555895][0.707075376530114;0.707075376530114;0.00942463843314401][...]], 0.09840801231031461, 40, 00:01:24.4463080, 0.0015078903889147932, 1324.8176237471694, [[0.707106781186548;0.707106781186547;0][4.32963728535968E-17;4.32963728535968E-17;1][0.367868326580763;0.367868326580761;0.854017440452769][...]], 40, [11;11;11], 727355110, 0.012637269485538324, DTLZ6
NSGA-II Run 43, 0.010637414247185006, 1324.8294249734286, [[0.707106781186548;0.707106781186547;0][0.707092823504067;0.707092823504067;0.00628314396555895][0.707075376530114;0.707075376530114;0.00942463843314401][...]], 0.099352818767819762, 40, 00:02:39.2358474, 0.0013861884218235498, 1324.8187875591814, [[0.707106781186548;0.707106781186547;0][4.32963728535968E-17;4.32963728535968E-17;1][0.381643858197798;0.381643858197798;0.841840799082462][...]], 40, [11;11;11], 1757537673, 0.011853292185542444, DTLZ6
NSGA-II Run 44, 0.012017323250120171, 1324.8283379795676, [[0.707106781186548;0.707106781186547;0][0.707092823504067;0.707092823504067;0.00628314396555895][0.707075376530114;0.707075376530114;0.00942463843314401][...]], 0.099904983579867837, 40, 00:02:42.3572626, 0.0016926905397622279, 1324.8163206563174, [[4.32963728535968E-17;4.32963728535968E-17;1][0.707106781186548;0.707106781186547;0][0.554473773531979;0.554473773531979;0.620578495381861][...]], 40, [11;11;11], 382308946, 0.011705597196142177, DTLZ6
NSGA-II Run 45, 0.015595576674741096, 1324.8273569638393, [[0.707106781186548;0.707106781186547;0][0.707092823504067;0.707092823504067;0.00628314396555895][0.707075376530114;0.707075376530114;0.00942463843314401][...]], 0.098816537846541319, 40, 00:01:27.0300294, 0.0012975481094742417, 1324.8117613871646, [[4.32963728535968E-17;4.32963728535968E-17;1][0.707106781186548;0.707106781186547;0][0.702289933107959;0.702289933107958;0.116523386967761][...]], 40, [11;11;11], 1390876778, 0.013983986306702872, DTLZ6
NSGA-II Run 46, 0.012496258675582794, 1324.8271495938536, [[0.707106781186548;0.707106781186547;0][0.707092823504067;0.707092823504067;0.00628314396555895][0.707075376530114;0.707075376530114;0.00942463843314401][...]], 0.10250592298080147, 40, 00:01:31.9286272, 0.0012558006943089353, 1324.814653335178, [[0.707106781186548;0.707106781186547;0][4.32963728535968E-17;4.32963728535968E-17;1][4.32963728535968E-17;4.32963728535968E-17;1][...]], 40, [11;11;11], 846387954, 0.013253348873558472, DTLZ6
NSGA-II Run 47, 0.006297770597939234, 1324.8283206574381, [[0.707106781186548;0.707106781186547;0][0.707092823504067;0.707092823504067;0.00628314396555895][0.707075376530114;0.707075376530114;0.00942463843314401][...]], 0.09782997692029749, 40, 00:02:07.1291854, 0.001485884997458897, 1324.8220228868402, [[4.32963728535968E-17;4.32963728535968E-17;1][0.707106781186548;0.707106781186547;0][0.407982102612246;0.407982102612246;0.816762638651023][...]], 40, [11;11;11], 1988135923, 0.010130520666131747, DTLZ6
NSGA-II Run 48, 0.016720789935789071, 1324.8283962397263, [[0.707106781186548;0.707106781186547;0][0.707092823504067;0.707092823504067;0.00628314396555895][0.707075376530114;0.707075376530114;0.00942463843314401][...]], 0.098470518321927228, 40, 00:01:22.7701597, 0.0015281075725350958, 1324.8116754497905, [[4.32963728535968E-17;4.32963728535968E-17;1][0.707106781186548;0.707106781186547;0][0.563741521624056;0.563741521624056;0.60364807097678][...]], 40, [11;11;11], 1601369724, 0.011951987349754341, DTLZ6
NSGA-II Run 49, 0.012856635833713881, 1324.827203371686, [[0.707106781186548;0.707106781186547;0][0.707092823504067;0.707092823504067;0.00628314396555895][0.707075376530114;0.707075376530114;0.00942463843314401][...]], 0.096931717747466048, 40, 00:01:38.9931052, 0.001456762266685876, 1324.8143467358523, [[4.32963728535968E-17;4.32963728535968E-17;1][0.707106781186548;0.707106781186547;0][0.340795280686187;0.340795280686187;0.876194700579755][...]], 40, [11;11;11], 1847722524, 0.017603421803945547, DTLZ6
NSGA-II Run 50, 0.01353336455099452, 1324.8272145369162, [[0.707106781186548;0.707106781186547;0][0.707092823504067;0.707092823504067;0.00628314396555895][0.707075376530114;0.707075376530114;0.00942463843314401][...]], 0.098946260394393845, 40, 00:01:24.1819347, 0.0014859164859636375, 1324.8136811723652, [[0.707106781186548;0.707106781186547;0][4.32963728535968E-17;4.32963728535968E-17;1][0.548458109153462;0.548458109153462;0.63117937625339][...]], 40, [11;11;11], 1828695568, 0.00910660596269267, DTLZ6
NSGA-II Run 9, 1.1896553260263545, 1003.8858542759992, [[0;0;6][0;0.02;5.97625][0;0.04;5.94528][0;0.06;5.90785][0;0.08;5.86524][0;0.1;5.8191][0;0.12;5.77142][...]], 0.21421014088566395, 40, 00:01:35.2897657, 0.031581657112689496, 1002.6961989499729, [[0.859489159434858;0.859500267270783;2.61418500893745][0.886303009044024;0;4.33575360863499][0.714702378526614;0.864293364805986;3.28147505852369][...]], 40, [11;11;11], 1275583406, 0.082174635752190861, DTLZ7
NSGA-II Run 10, 4.28082896096771, 1003.8858542759992, [[0;0;6][0;0.02;5.97625][0;0.04;5.94528][0;0.06;5.90785][0;0.08;5.86524][0;0.1;5.8191][0;0.12;5.77142][...]], 0.216092331865916, 40, 00:02:52.5798099, 0.051724236836323947, 999.60502531503153, [[0.859176013506451;0.859187915131941;2.61406277577236][0;1;5.00005393901878][0.935390237711834;0.729807300478701;3.39070652849816][...]], 40, [11;11;11], 1592626861, 0.10079357888841158, DTLZ7
NSGA-II Run 11, 3.2388818425201862, 1003.8858542759992, [[0;0;6][0;0.02;5.97625][0;0.04;5.94528][0;0.06;5.90785][0;0.08;5.86524][0;0.1;5.8191][0;0.12;5.77142][...]], 0.21435678091379598, 40, 00:01:59.1053484, 0.042096597622891731, 1000.646972433479, [[0.859329102045595;0.85945177585744;2.61409678225268][0.909275436882094;0.723168020031672;3.31435942656874][...]], 40, [11;11;11], 2058463345, 0.0699303641490196, DTLZ7
NSGA-II Run 12, 3.1569950703096765, 1003.8858542759992, [[0;0;6][0;0.02;5.97625][0;0.04;5.94528][0;0.06;5.90785][0;0.08;5.86524][0;0.1;5.8191][0;0.12;5.77142][...]], 0.20755940564443129, 40, 00:02:57.4911485, 0.042916553024278, 1000.7288592056896, [[0.859058593092365;0.859720069648106;2.61464182840179][0.138043246051775;0.881926464955482;4.05655667129539][...]], 40, [11;11;11], 1742315439, 0.072217718512985557, DTLZ7
NSGA-II Run 13, 1.2948230131155469, 1003.8858542759992, [[0;0;6][0;0.02;5.97625][0;0.04;5.94528][0;0.06;5.90785][0;0.08;5.86524][0;0.1;5.8191][0;0.12;5.77142][...]], 0.20841894306644312, 40, 00:02:17.1209744, 0.047999162433968443, 1002.5910312628837, [[0;0;6.00004425988042][0.895557130115237;0.0515101665512636;4.28301963858526][0.0784429463831225;0.901549068252422;4.24564476577211][...]], 40, [11;11;11], 1465426430, 0.0728022934462734, DTLZ7
NSGA-II Run 14, 0.765291489473725, 1003.8858542759992, [[0;0;6][0;0.02;5.97625][0;0.04;5.94528][0;0.06;5.90785][0;0.08;5.86524][0;0.1;5.8191][0;0.12;5.77142][...]], 0.21271803903232, 40, 00:03:23.7049923, 0.0358107218405189, 1003.1205627865255, [[0.85969479771356;0.859695047107971;2.61416296831835][0.915088735125832;0;4.42844871323397][0.157315156658019;0.876112075476956;4.00414418350053][...]], 40, [11;11;11], 310798337, 0.080845164270192088, DTLZ7
NSGA-II Run 15, 1.6194459028048414, 1003.8858542759992, [[0;0;6][0;0.02;5.97625][0;0.04;5.94528][0;0.06;5.90785][0;0.08;5.86524][0;0.1;5.8191][0;0.12;5.77142][...]], 0.21473906352312158, 40, 00:01:53.3576235, 0.029557742997237003, 1002.2664083731944, [[0.85931959072541;0.859195617283196;2.61419701291584][0;0;6.00020386281546][0.902490615180521;0;4.38023688315309][...]], 40, [11;11;11], 678026828, 0.0769458285049799, DTLZ7
NSGA-II Run 16, 2.8864423955716347, 1003.8858542759992, [[0;0;6][0;0.02;5.97625][0;0.04;5.94528][0;0.06;5.90785][0;0.08;5.86524][0;0.1;5.8191][0;0.12;5.77142][...]], 0.2202426044752098, 40, 00:03:13.5335588, 0.052231378572447466, 1000.9994118804276, [[0;0;6.00309767924005][0.860616414248649;0.859460238482861;2.61716678492692][1;0;5.00310175510605][0.304833056450056;0.887769247296737;3.95612579268938][...]], 40, [11;11;11], 465938203, 0.089746683195687488, DTLZ7
NSGA-II Run 17, 1.7195038827678673, 1003.8858542759992, [[0;0;6][0;0.02;5.97625][0;0.04;5.94528][0;0.06;5.90785][0;0.08;5.86524][0;0.1;5.8191][0;0.12;5.77142][...]], 0.20643474160183603, 40, 00:01:33.5415185, 0.038275964038882421, 1002.1663503932314, [[0;0;6.00034990241037][0.691840463297483;0.872896717376715;3.46009081877331][0.859223757222755;0.859101297925511;2.61436339397811][...]], 40, [11;11;11], 788268221, 0.10249792130918883, DTLZ7
NSGA-II Run 18, 5.9506438246022526, 1003.8858542759992, [[0;0;6][0;0.02;5.97625][0;0.04;5.94528][0;0.06;5.90785][0;0.08;5.86524][0;0.1;5.8191][0;0.12;5.77142][...]], 0.21586719676830993, 40, 00:01:44.2859257, 0.034400101215559753, 997.935210451397, [[0;0;6.00004212550865][0.859424074412473;0.85874990431525;2.61406545710796][0.668100769971951;0.929299911601493;3.81920397615955][...]], 40, [11;11;11], 1175499966, 0.061420804955184351, DTLZ7
NSGA-II Run 19, 4.7991708737145018, 1003.8858542759992, [[0;0;6][0;0.02;5.97625][0;0.04;5.94528][0;0.06;5.90785][0;0.08;5.86524][0;0.1;5.8191][0;0.12;5.77142][...]], 0.20702743903536461, 40, 00:05:07.7951211, 0.033603884640807137, 999.08668340228473, [[0.859511134127804;0.858167858684926;2.61456564294038][0;0;6.00046870809296][0.825633137082772;0.914919345354064;2.77894522638756][...]], 40, [11;11;11], 518315609, 0.07530275809340152, DTLZ7
NSGA-II Run 20, 1.881414676458121, 1003.8858542759992, [[0;0;6][0;0.02;5.97625][0;0.04;5.94528][0;0.06;5.90785][0;0.08;5.86524][0;0.1;5.8191][0;0.12;5.77142][...]], 0.21544140953626248, 40, 00:02:31.7811514, 0.035810468325365788, 1002.0044395995411, [[0.858535995201241;0.859026568081131;2.61427742087684][0.887333195405431;0.635878039603341;3.88408681480567][...]], 40, [11;11;11], 1867529186, 0.0747210299716618, DTLZ7
NSGA-II Run 21, 2.1180148481521428, 1003.8858542759992, [[0;0;6][0;0.02;5.97625][0;0.04;5.94528][0;0.06;5.90785][0;0.08;5.86524][0;0.1;5.8191][0;0.12;5.77142][...]], 0.21091413606934922, 40, 00:01:35.6381098, 0.046485931051845071, 1001.7678394278471, [[0.859153070100527;0.858747449052701;2.61453945298492][0;0.0284866595903863;5.96447182548458][0.916897170951456;0.103082526320817;4.24848258266533][...]], 40, [11;11;11], 1321482675, 0.075967284085597123, DTLZ7
NSGA-II Run 22, 2.6091409833758235, 1003.8858542759992, [[0;0;6][0;0.02;5.97625][0;0.04;5.94528][0;0.06;5.90785][0;0.08;5.86524][0;0.1;5.8191][0;0.12;5.77142][...]], 0.2124553632750813, 40, 00:01:40.9824867, 0.039756608002314862, 1001.2767132926234, [[0.910733057743938;0.698698607933956;3.50402497106286][0.858893243543558;0.858969778514088;2.61420116204933][...]], 40, [11;11;11], 588476343, 0.0826640683792094, DTLZ7
NSGA-II Run 23, 1.2406605176554422, 1003.8858542759992, [[0;0;6][0;0.02;5.97625][0;0.04;5.94528][0;0.06;5.90785][0;0.08;5.86524][0;0.1;5.8191][0;0.12;5.77142][...]], 0.20729484154573261, 40, 00:01:45.4971469, 0.042040703177077407, 1002.6451937583438, [[0.859168871941481;0.858997833245158;2.61418639934854][0;0;6.00015179430751][0.975494475443116;0;4.80140835968538][...]], 40, [11;11;11], 198673328, 0.09305254535498482, DTLZ7
NSGA-II Run 24, 1.7333129976508417, 1003.8858542759992, [[0;0;6][0;0.02;5.97625][0;0.04;5.94528][0;0.06;5.90785][0;0.08;5.86524][0;0.1;5.8191][0;0.12;5.77142][...]], 0.21442228609874317, 40, 00:01:42.6726184, 0.027314961181065241, 1002.1525412783484, [[0.859507649522947;0.859554785197159;2.61413379600176][0;0;6.00013328123418][0.243032383082587;0.898218652920618;3.94068997406484][...]], 40, [11;11;11], 1829656881, 0.084933452590178912, DTLZ7
NSGA-II Run 25, 1.9783330152406506, 1003.8858542759992, [[0;0;6][0;0.02;5.97625][0;0.04;5.94528][0;0.06;5.90785][0;0.08;5.86524][0;0.1;5.8191][0;0.12;5.77142][...]], 0.21186674446614123, 40, 00:01:47.4801156, 0.038012834362657795, 1001.9075212607586, [[0.859069879827526;0.859008237270375;2.61519852227906][0.889668497024842;0.668875516697216;3.66152806312324][...]], 40, [11;11;11], 1579693946, 0.07973157301739324, DTLZ7
NSGA-II Run 26, 2.1753102194796838, 1003.8858542759992, [[0;0;6][0;0.02;5.97625][0;0.04;5.94528][0;0.06;5.90785][0;0.08;5.86524][0;0.1;5.8191][0;0.12;5.77142][...]], 0.21197505290824281, 40, 00:05:12.9507978, 0.039519052699885759, 1001.7105440565196, [[0.85963202699469;0.859379764807055;2.61413968160723][0.88270279753762;0.186196250788663;3.95931667311288][...]], 40, [11;11;11], 1981847564, 0.0795220935296312, DTLZ7
NSGA-II Run 27, 3.3901841893281244, 1003.8858542759992, [[0;0;6][0;0.02;5.97625][0;0.04;5.94528][0;0.06;5.90785][0;0.08;5.86524][0;0.1;5.8191][0;0.12;5.77142][...]], 0.20958122354367942, 40, 00:01:47.7341006, 0.033932899258653018, 1000.4956700866711, [[0;0;6.00010314691322][0.903449436971464;0.68366052009254;3.59070382462581][0.859886059269348;0.8595555213108;2.61412911544289][...]], 40, [11;11;11], 1605318295, 0.096826722684348512, DTLZ7
