, Count, Minimum, Maximum, Average, Median, Standard Deviation, Variance, 25th Percentile, 75th Percentile, Avg. of Upper 25 %,  Avg. of Lower 25 %, Avg. of First 25 %, Avg. of Last 25 %, Slope, Intercept, Average Relative Error
ALPS with NSGA2 {AgeGap=100, NumberOfLayers=3} Run 43, 6331, 0, 1240.9576384890752, 347.42067042973827, 170.75155301024762, 387.67951138159231, 150295.40354507015, 0.39617093056509373, 666.27754866604778, 943.41218847318919, 0.00033869656268762608, 0.67884472228617, 939.46191686415546, 0.19450932398195067, -268.20133997313565, 0.8409440918737463
ALPS with NSGA2 {AgeGap=100, NumberOfLayers=3} Run 44, 6331, 0, 1216.8220377471648, 445.97075006420278, 413.15226588971285, 339.84224856322226, 115492.75390850693, 119.2162332861613, 760.69727352540247, 899.14873714509451, 28.291563186879717, 36.560879233709088, 872.12074809380931, 0.17758530843738526, -116.08675114012158, 0.91220259702976847
ALPS with NSGA2 {AgeGap=100, NumberOfLayers=3} Run 45, 6331, 0, 1330.9506355872875, 1095.1089043525828, 1297.8676416615021, 456.04065609410395, 207973.08001074081, 1275.1618132934207, 1318.5357516135791, 1323.0681823540424, 459.88839901998057, 462.58011451846141, 1321.5373097949521, 0.17013043990932974, 556.64606203955418, 0.46493142347937644
ALPS with NSGA2 {AgeGap=100, NumberOfLayers=3} Run 46, 6331, 0, 1326.5813208264804, 797.28864643478073, 905.06184475195789, 468.49364851605606, 219486.2986998859, 391.9871800730939, 1239.38519806419, 1277.7926652985077, 144.04799293342157, 166.52258878067906, 1265.9412832451017, 0.24327108036232914, 27.335677088008993, 0.90075260436999272
ALPS with NSGA2 {AgeGap=100, NumberOfLayers=3} Run 47, 6331, 0, 697.42751261472415, 133.08775789779409, 0, 184.71170149664371, 34118.412669785212, 0, 290.76044339627407, 418.71598690005425, 0, 0, 398.68030161757872, 0.084700520564640308, -134.98938968929249, 0.702449835052638
ALPS with NSGA2 {AgeGap=100, NumberOfLayers=3} Run 48, 6331, 0, 1330.8011188294322, 877.3140902109684, 1302.3277451748013, 561.5906508822718, 315384.05915837368, 255.29620905829319, 1312.5400434167384, 1317.8638186369321, 59.775701292335313, 68.994029610198766, 1310.0733440523813, 0.26664192399382813, 33.392400770502377, 0.75309385506348525
ALPS with NSGA2 {AgeGap=100, NumberOfLayers=3} Run 49, 6331, 0, 954.39399323695352, 267.512980565851, 307.98741972782165, 241.10420423898012, 58131.237301711844, 0, 478.7931001098558, 570.8822208262186, 0, 0.037176737091397662, 520.43356744843288, 0.11778963970245937, -105.2912290924329, 0.79732722508983622
ALPS with NSGA2 {AgeGap=100, NumberOfLayers=3} Run 50, 6331, 0, 1330.0594992773347, 502.623183784756, 291.776406051587, 500.78980256227, 250790.42635035736, 0, 1071.9598029202211, 1208.1503443303391, 0, 0.021877051924147826, 1188.474724276708, 0.25802718700132116, -314.03286307442551, 0.886853645179034
ALPS with NSGA2 {AgeGap=200, NumberOfLayers=3} Run 1, 6441, 0, 1330.9970457930449, 960.522118194627, 1322.7696251549155, 576.831106759067, 332734.12572489015, 153.74791883290624, 1326.6090062082612, 1328.0441164787776, 11.650689078747819, 12.243408130447328, 1326.9147053382871, 0.24592026153787727, 168.65887604266209, 0.62846927805246611
ALPS with NSGA2 {AgeGap=200, NumberOfLayers=3} Run 2, 6441, 0, 1330.6202407342018, 714.49327939559078, 746.10681672934641, 593.60816195368011, 352370.64993802656, 0, 1299.9370727334767, 1309.3885329001771, 0, 0, 1304.170237566469, 0.29341858836647294, -230.31457514445208, 0.844827987693542
ALPS with NSGA2 {AgeGap=200, NumberOfLayers=3} Run 3, 6441, 0, 1329.5580936616375, 355.95243841027258, 36.99134568777518, 512.83122906133156, 262995.86950055591, 0, 575.03436965973162, 1195.627863120754, 0, 0, 1183.4640481456058, 0.23098438062514073, -387.81726720268063, 0.70146995273179225
ALPS with NSGA2 {AgeGap=200, NumberOfLayers=3} Run 4, 6441, 0, 1329.4551021626039, 1017.1405528819728, 1223.8497438253858, 456.82878737681932, 208692.54097617519, 1126.6349748530204, 1263.7611889121395, 1285.8790995349266, 351.17574533813712, 363.522748554315, 1267.0757530659494, 0.17664306440188474, 448.34988550790388, 0.51698629120288264
ALPS with NSGA2 {AgeGap=200, NumberOfLayers=3} Run 5, 6441, 0, 1329.4177011247193, 629.18501484731939, 680.96240330893011, 400.67497587367683, 160540.43629137153, 315.26478919012254, 959.32812165888436, 1137.950539334598, 95.699993176663156, 112.08890534789016, 1126.9081916995888, 0.20793968354184156, -40.380766157410449, 0.93128603820580091
ALPS with NSGA2 {AgeGap=200, NumberOfLayers=3} Run 6, 6441, 0, 1330.5072128765721, 1029.0288657175022, 1229.0268173757165, 444.47024534274908, 197553.79899504356, 1080.7337259145802, 1291.2313072218317, 1303.4689771733952, 369.10748881759429, 378.71277923555169, 1295.9513730546869, 0.18086418079239833, 446.64620356597959, 0.57254881370951582
ALPS with NSGA2 {AgeGap=200, NumberOfLayers=3} Run 7, 6441, 0, 1330.5281807300576, 1075.5186383321541, 1298.1923018220396, 488.09326841755058, 238235.03867452708, 1276.6479519087916, 1310.5002134233976, 1317.7872002356971, 390.10353390265311, 395.18340262872823, 1309.4687815770233, 0.17659951920174108, 506.86818650254781, 0.45265380056919458
ALPS with NSGA2 {AgeGap=200, NumberOfLayers=3} Run 8, 6441, 0, 1330.9878556968242, 963.682070613816, 1326.8978253260536, 556.40489152465875, 309586.40331256727, 300.00460540227385, 1328.7935558719537, 1329.5345800125413, 48.656234741485264, 49.4709286482995, 1329.2370994224434, 0.24366078986326437, 179.09432725410477, 0.66310482849560592
ALPS with NSGA2 {AgeGap=200, NumberOfLayers=3} Run 9, 6441, 0, 1330.5174709036594, 1005.8604460577702, 1252.8397035288103, 456.31220514818295, 208220.82856719743, 961.11056811007711, 1286.0997129339366, 1300.2228905881088, 287.39357299736264, 297.63614238844923, 1287.5394895934419, 0.19394316108261681, 381.36346737174415, 0.6246223832921427
ALPS with NSGA2 {AgeGap=200, NumberOfLayers=3} Run 10, 6441, 0, 1330.7960190662841, 626.05264019514209, 608.50044963822074, 415.22971619040578, 172415.71720756491, 383.6875149388095, 857.93543240469728, 1206.087070561442, 85.42284467455454, 96.787889026482176, 1196.3825445424068, 0.21099681738164433, -53.357111773752649, 0.8928278518780276
ALPS with NSGA2 {AgeGap=200, NumberOfLayers=3} Run 11, 6441, 0, 1330.8091443381634, 754.98761362351343, 955.53327138104646, 549.29502276972232, 301725.02203958976, 0, 1252.6677268151325, 1285.6488779443318, 0, 0.0001085224022096426, 1268.76369819258, 0.27037625381434804, -115.62392365868732, 0.83775791315267623
ALPS with NSGA2 {AgeGap=200, NumberOfLayers=3} Run 12, 6441, 0, 1330.7623467666654, 889.09780941718429, 1262.0520041818281, 585.878105056661, 343253.15398478392, 0, 1305.6801656944331, 1314.8726280755764, 0, 0, 1311.0365166399101, 0.26100012148768648, 48.677418226833879, 0.68621412944752314
ALPS with NSGA2 {AgeGap=200, NumberOfLayers=3} Run 13, 6441, 0, 1330.9761527933658, 961.2345476098908, 1225.9814083686074, 501.69093594541334, 251693.79520978485, 1019.5352016455721, 1282.8741982260274, 1298.7155269344476, 153.12455440825178, 164.32393757257398, 1293.1937488432422, 0.21421992730596329, 271.44638168468896, 0.63043454045013914
ALPS with NSGA2 {AgeGap=200, NumberOfLayers=3} Run 14, 6441, 0, 1330.7226112236974, 917.23092003768431, 1206.7468893139119, 469.58416590256769, 220509.28886641024, 477.72016634376189, 1273.9742428688244, 1291.9478604787046, 176.47167331101957, 186.53037100143666, 1280.6153072140612, 0.22140980828531062, 204.29133735898415, 0.76870480664691165
ALPS with NSGA2 {AgeGap=200, NumberOfLayers=3} Run 15, 6441, 0, 1330.7354205908084, 915.14065240924208, 1174.8187458903687, 456.3858569164334, 208288.05039334719, 720.60985043766755, 1240.6664631162362, 1270.2060554967165, 207.00052734605475, 229.79700718397129, 1245.6265550910812, 0.20877523987983104, 242.88437999618611, 0.723579745189735
ALPS with NSGA2 {AgeGap=200, NumberOfLayers=3} Run 16, 6441, 0, 1330.8448467158164, 902.25170430542744, 1233.499871847323, 470.19754903512762, 221085.73511864126, 640.452999334851, 1285.2651713975811, 1299.7220042654108, 212.66723937200319, 245.32856990400455, 1289.4184846639982, 0.22466949151983104, 178.81594161157147, 0.78944205154782732
ALPS with NSGA2 {AgeGap=200, NumberOfLayers=3} Run 17, 6441, 0, 1329.6299266070073, 1073.6831387342443, 1255.3633538515051, 433.98568421679465, 188343.57410511942, 1178.2096270409663, 1286.40914603187, 1302.0503705054866, 497.74974730507961, 515.35707866309815, 1289.9083677930787, 0.15701113666776437, 568.107278664043, 0.45258784004658847
ALPS with NSGA2 {AgeGap=200, NumberOfLayers=3} Run 18, 6441, 0, 1330.9920482154614, 695.54335867219106, 636.26307697348022, 585.18629183658777, 342442.9961534561, 86.104246509959438, 1324.1025584991387, 1326.3716887463054, 5.9058116719965987, 8.3222264377241864, 1324.41485361963, 0.29249266938418356, -246.28303674487995, 0.863842282096042
ALPS with NSGA2 {AgeGap=200, NumberOfLayers=3} Run 19, 6441, 0, 1326.8406939264685, 518.81833240207266, 345.00231295917251, 513.602598242693, 263787.62892164511, 36.59340239642065, 1191.9468062586304, 1262.7188443748976, 7.2363194088459277, 13.95883441810404, 1260.1981808900882, 0.25925913982927129, -315.99609784818085, 0.88106206157664246
ALPS with NSGA2 {AgeGap=200, NumberOfLayers=3} Run 20, 6441, 0, 1330.9106245278176, 927.94011105365814, 1305.0808667627634, 583.04821607156828, 339945.22226423823, 129.02826796530073, 1328.351799713912, 1329.4415152652105, 17.052133689328059, 23.265949052544727, 1329.0967315985679, 0.2568407956299133, 100.91274912533731, 0.67098350664887962
ALPS with NSGA2 {AgeGap=200, NumberOfLayers=3} Run 21, 6441, 0, 1326.9465192286305, 777.30271456656567, 999.36907879913815, 461.45341352130009, 212939.25285046, 414.47083880569471, 1109.3523863822338, 1181.7915325090648, 23.957439547613728, 26.260637601432169, 1137.7120330039263, 0.21292217621556497, 91.693307152446437, 0.73617122892715958
ALPS with NSGA2 {AgeGap=200, NumberOfLayers=3} Run 22, 6441, 0, 1330.9735395146492, 869.08084244174347, 975.33963690416033, 452.02354861900318, 204325.28850611631, 734.7594797910815, 1282.9644016345508, 1301.0234134750997, 183.36873569008299, 200.93234761432308, 1295.9395452721417, 0.21916597552801556, 163.36640124153337, 0.81286218178420422
ALPS with NSGA2 {AgeGap=200, NumberOfLayers=3} Run 23, 6441, 0, 1329.1695930940159, 766.12286478087537, 1109.9438066439493, 559.7248307771805, 313291.88618854334, 0, 1217.43326844713, 1256.032907734728, 0, 0.0018706474799017794, 1243.2926885561744, 0.26226805921848534, -78.380285902647415, 0.7591619473357557
ALPS with NSGA2 {AgeGap=200, NumberOfLayers=3} Run 24, 6441, 0, 1224.7324297995144, 381.84183024489903, 18.165375072491287, 452.008724029322, 204311.88659861579, 0, 890.84555801516808, 983.40788703035582, 0, 0.61439129751366317, 927.6063496829571, 0.20860871389550112, -289.87822849861459, 0.7364852115373387
ALPS with NSGA2 {AgeGap=200, NumberOfLayers=3} Run 25, 6441, 0, 1330.0334967547803, 900.93845577246657, 1220.7090882028522, 512.72466016810279, 262886.57714449643, 495.063801808258, 1296.6574463982276, 1315.6957402404907, 101.96580278594877, 120.01505506763178, 1312.5386663218983, 0.2431862010702239, 117.87888832634565, 0.777861395998707
ALPS with NSGA2 {AgeGap=200, NumberOfLayers=3} Run 26, 6441, 0, 1330.977145113251, 990.68003017202011, 1208.1611859132722, 439.76804403087044, 193395.93255073761, 948.97669835187116, 1268.6484309080943, 1289.724762569153, 316.0883877468429, 326.49295914659388, 1271.0735741572339, 0.18745917696409059, 387.0614803476484, 0.62828812238463583
ALPS with NSGA2 {AgeGap=200, NumberOfLayers=3} Run 27, 6441, 0, 1330.5179775773204, 1027.9124868455035, 1231.2198143200885, 436.38089914632565, 190428.28913975565, 1067.2446831172388, 1279.7296541908838, 1296.4018955292129, 386.33977977336406, 399.633439695945, 1287.8252557514229, 0.17666086855823096, 459.06449008799984, 0.56668540907407849
ALPS with NSGA2 {AgeGap=200, NumberOfLayers=3} Run 28, 6441, 0, 1330.7898191269044, 1021.7985031344134, 1281.0693851379392, 496.96151554325149, 246970.74793104539, 1049.7047593406153, 1321.3120298417502, 1324.2110350079022, 251.51758655267906, 261.46350607579541, 1322.8592516056983, 0.20629565356291393, 357.52649866183049, 0.59583692339303862
ALPS with NSGA2 {AgeGap=200, NumberOfLayers=3} Run 29, 6441, 0, 1330.982164236156, 970.02820064501793, 1267.5108140487164, 535.665387312247, 286937.40716437961, 1124.4615964610082, 1297.2967229712376, 1308.9565800978637, 50.601828093799654, 50.601828093799625, 1303.6616586569121, 0.22402291741778796, 248.67440655974076, 0.60477036455582867
ALPS with NSGA2 {AgeGap=200, NumberOfLayers=3} Run 30, 6441, 0, 1301.888207913818, 415.29480950626117, 304.32888779673544, 432.16402091449294, 186765.74097298231, 0, 941.58611876045711, 1055.5739123718379, 0, 0, 1036.3547013573241, 0.21308024862712485, -270.82359107308088, 0.8405856043344303
ALPS with NSGA2 {AgeGap=200, NumberOfLayers=3} Run 31, 6441, 0, 1329.0410788353736, 825.1907822792316, 1199.9432314462733, 571.31312262415543, 326398.68408256327, 1.0340008101927169, 1282.2818468680314, 1298.903033374454, 0.0068733605469609117, 0.14185235847955566, 1293.3396770071952, 0.26916798498845179, -41.53012938358313, 0.76752261561530066
ALPS with NSGA2 {AgeGap=200, NumberOfLayers=3} Run 32, 6441, 0, 1330.9691900331086, 1032.5598083172615, 1318.2806717284116, 540.00332195790133, 291603.5877255688, 1308.8704914185607, 1322.0229885556553, 1324.7086597487034, 169.9389259176746, 170.50683698750697, 1320.4887181525355, 0.2095749796204866, 357.72837393929467, 0.52080935402205686
ALPS with NSGA2 {AgeGap=200, NumberOfLayers=3} Run 33, 6441, 0, 1319.0108359207227, 241.74263282233355, 33.698488768333149, 357.69359868295118, 127944.71053876015, 0, 456.36181662150045, 796.30607586552719, 0, 0.0032176684773834148, 778.982711309783, 0.1582347209463148, -267.77316862480006, 0.67666545959771
ALPS with NSGA2 {AgeGap=200, NumberOfLayers=3} Run 34, 6441, 0, 1327.7953018076385, 873.35053957401067, 1015.2125652209245, 418.2047126921201, 174895.18171789873, 829.40535172858961, 1171.1604723799194, 1228.8595626799197, 241.73601968729307, 255.25786624508871, 1220.1937274314669, 0.18698607297899317, 271.25538458165272, 0.69124730347544483
ALPS with NSGA2 {AgeGap=200, NumberOfLayers=3} Run 35, 6441, 0, 1327.732345244237, 775.13177517690531, 1220.3216329379316, 581.8502633198392, 338549.72892536619, 0, 1264.1796102838985, 1281.9139653075085, 0, 0.0011029786321590882, 1262.1130869550584, 0.27602221321192477, -113.65975136549241, 0.77814112918527378
ALPS with NSGA2 {AgeGap=200, NumberOfLayers=3} Run 36, 6441, 0, 1234.2736296350372, 349.48376701101961, 129.97618302572545, 410.27655355612706, 168326.85039789361, 36.727802081639055, 870.24617071152863, 1005.9116792116636, 5.0869879920852519, 16.411588811784121, 989.08571691541556, 0.19056055730098928, -264.12122749816592, 0.74594259109076644
ALPS with NSGA2 {AgeGap=200, NumberOfLayers=3} Run 37, 6441, 0, 1330.538488940648, 971.50969087670649, 1217.4173085908994, 489.2838781779522, 239398.71344485719, 950.8510237973278, 1284.2946989407865, 1320.3008137534609, 199.35540558467412, 208.97709747772279, 1312.8967706419164, 0.2136303480206426, 283.61997025023732, 0.65916912547397932
ALPS with NSGA2 {AgeGap=200, NumberOfLayers=3} Run 38, 6441, 0, 1330.4473336033034, 1022.2442351052503, 1282.4887951968271, 483.9371373412996, 234195.15289809188, 1115.4191174925572, 1311.8359217111679, 1318.4563880130152, 246.92975783684506, 248.03075821269968, 1315.8993575230684, 0.20204545581683139, 371.65786737505312, 0.60271645118212547
ALPS with NSGA2 {AgeGap=200, NumberOfLayers=3} Run 39, 6441, 0, 1329.8522154913005, 674.36442783762629, 819.80208773698223, 596.32580270246626, 355604.46296874079, 0, 1264.0093221471163, 1287.2252489378168, 0, 0, 1277.1224375121792, 0.29156602019419525, -264.47815718768243, 0.826607589506034
ALPS with NSGA2 {AgeGap=200, NumberOfLayers=3} Run 40, 6441, 0, 1330.7923046832238, 913.48963249338851, 1209.5107841061715, 537.53943438291344, 288948.64351670246, 224.54270205067064, 1320.4935498253087, 1324.3468073001186, 38.419234449856084, 46.996267746997667, 1322.8661931263946, 0.24970913389180777, 109.42622136176749, 0.74617547417505381
ALPS with NSGA2 {AgeGap=200, NumberOfLayers=3} Run 41, 6441, 0, 1330.7125872349563, 670.18213449979476, 362.84222134604516, 601.82687980165645, 362195.59325179743, 9.6298817786421971, 1323.0408243657967, 1326.1132288073309, 0.97094875799523073, 1.6348738766396176, 1325.4101946469302, 0.29584005710611472, -282.42284938189459, 0.83553292204652652
ALPS with NSGA2 {AgeGap=200, NumberOfLayers=3} Run 42, 6441, 0, 1328.9006739044032, 877.96826210836639, 1151.2546739179297, 508.87989941878448, 258958.75203247223, 435.47875041853092, 1295.914957822333, 1316.5771802072288, 61.354016071798668, 68.434748322191879, 1315.1459248364572, 0.24678811509567725, 83.3105315002856, 0.81322488933599657
ALPS with NSGA2 {AgeGap=200, NumberOfLayers=3} Run 43, 6441, 0, 1330.9352913245466, 672.9881939136327, 1123.8956617491822, 649.31914554721141, 421615.35277416074, 0, 1323.1814385004734, 1327.5730112581441, 0, 0.37728413032007646, 1326.8212847010777, 0.30774432143437053, -317.94852110504041, 0.77670562894320538
ALPS with NSGA2 {AgeGap=200, NumberOfLayers=3} Run 44, 6441, 0, 1330.9734853351702, 962.832335331185, 1210.7632002950895, 460.28913467456437, 211866.08749945927, 694.55909309129265, 1287.9512615500289, 1313.8763474305567, 234.86288639079359, 246.41597945392724, 1311.0214284683705, 0.21097662808953896, 283.48759288286965, 0.72644045364040288
ALPS with NSGA2 {AgeGap=200, NumberOfLayers=3} Run 45, 6441, 0, 1330.7074839445092, 700.25899161731911, 739.49922545634934, 525.38166092851759, 276025.88964000781, 147.0432371209946, 1309.770486880388, 1316.8076839445005, 17.8576328938001, 27.209233813699264, 1313.860514167967, 0.27226640517509088, -176.43883304647352, 0.928605111263672
ALPS with NSGA2 {AgeGap=200, NumberOfLayers=3} Run 46, 6441, 0, 1330.815050462003, 939.024601524517, 1292.5431452523239, 562.76226859869325, 316701.37095834775, 151.44825843391538, 1324.7411684469118, 1327.0146092801679, 29.054007854221357, 40.937996759408939, 1325.9519857543787, 0.24916585467852831, 136.71054945965591, 0.6778285919987217
ALPS with NSGA2 {AgeGap=200, NumberOfLayers=3} Run 47, 6441, 0, 1329.5943460258804, 826.1566003656892, 1107.7883992071781, 564.77760075819754, 318973.738318186, 1.788965138149315, 1292.4431911728639, 1304.6838627978152, 0.028205874958933504, 0.54448323638770157, 1298.9393738157194, 0.26564648059043661, -29.225067135516724, 0.76497277376197848
ALPS with NSGA2 {AgeGap=200, NumberOfLayers=3} Run 48, 6441, 0, 1330.9722232640763, 702.43876421661184, 672.94604680867189, 522.77444404545281, 273293.11934703228, 177.40389476528287, 1303.7751935985514, 1324.4896030571338, 24.401186116422171, 39.680511552176796, 1323.2242117231, 0.27188101257367009, -173.01809627060584, 0.93523732993153275
ALPS with NSGA2 {AgeGap=200, NumberOfLayers=3} Run 49, 6441, 0, 1329.9334680957197, 951.14637228581785, 1213.8032156694524, 470.01242316988538, 220911.67793402742, 689.93204927413763, 1280.9677005106851, 1296.9335121261081, 188.2703388132816, 191.69361796098417, 1292.7668218658146, 0.21324259950124508, 264.50520189180872, 0.71174108396281266
ALPS with NSGA2 {AgeGap=200, NumberOfLayers=3} Run 50, 6441, 0, 1328.1608219170416, 995.0594454369409, 1239.4651634819154, 407.41696080236483, 165988.57994943566, 813.24075980329565, 1284.1696167275925, 1298.5427664732335, 406.45978929446113, 437.71994739351891, 1288.3794422347844, 0.18221879732652935, 408.31491804551638, 0.69167314794335333
ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10} Run 1, 10985, 0, 1330.9962361140215, 948.34071766521834, 1301.9691633040518, 540.13570490460222, 291746.57971279148, 345.99819046968969, 1330.4356684821337, 1330.6755870566151, 66.28877258616906, 73.464698816144875, 1330.6648240648431, 0.14421401201663425, 156.31736366986297, 0.71691481420705949
ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10} Run 2, 10985, 0, 1330.9664089395724, 757.3218711852295, 1220.6010052423132, 613.32417507925572, 376166.54373664956, 0, 1316.1104485928527, 1323.1588211747653, 0, 0, 1322.3824591217565, 0.17388954591358149, -197.67951497216006, 0.80839792463137061
ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10} Run 3, 10985, 0, 1330.6569203304728, 818.97186727440987, 1308.5433019478662, 596.87635768960649, 356261.38636881107, 0, 1322.346943577322, 1325.0111899828325, 0, 0, 1324.7455124390017, 0.16746728818975126, -100.75847946370402, 0.79167992400035492
ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10} Run 4, 10985, 0, 1330.8784433918461, 711.17526767262984, 1170.9652816099594, 624.50194130663135, 390002.67469575116, 0, 1324.23314153259, 1327.3504158232813, 0, 0, 1327.3053713578909, 0.17776205184140481, -265.09392104036533, 0.81483360833782092
ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10} Run 5, 10985, 0, 1330.9887822860881, 752.53117707956289, 1136.3869433142086, 592.74718603467375, 351349.22655202413, 0, 1286.3865712705217, 1321.4987625344527, 0, 0, 1319.6702376750648, 0.17061462394493046, -184.48433762599518, 0.83320509036619683
ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10} Run 6, 10985, 0, 1330.97744080311, 680.2797858671421, 597.99827398109528, 594.3116546629193, 353206.3428681771, 0, 1325.5846749102341, 1328.7145272836542, 0, 0.002140922205516268, 1328.6353323654255, 0.1741416049762686, -276.10590866252505, 0.86344564128705115
ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10} Run 7, 10985, 0, 1330.8621208041291, 774.16810138069388, 1233.2443878462823, 624.61493828092125, 390143.82112367911, 0, 1323.0407576791495, 1324.9065957897426, 0, 0, 1324.4800905397747, 0.17330069282988519, -177.59930364103559, 0.7741663220456233
ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10} Run 8, 10985, 0, 1330.9706585942126, 847.556373946923, 1115.6183740100907, 553.3963462825443, 306247.51607886964, 176.55482056448292, 1323.6868968312324, 1327.3971145152823, 2.2909073915370919, 2.9570679836825553, 1327.001755665196, 0.15713178943061554, -15.411413606017504, 0.81080038759280537
ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10} Run 9, 10985, 0, 1330.9335272968126, 751.83055865307392, 1157.0216196373224, 600.04038141113847, 360048.45932402456, 0, 1323.8023797234057, 1328.0929254524317, 0, 0.078536190773616149, 1328.0159849168454, 0.1736302395304169, -201.74671684797568, 0.84206997386731663
ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10} Run 10, 10985, 0, 1330.9897582958706, 896.88754968214892, 1281.2833674194956, 584.82205238685151, 342016.83295796928, 0, 1330.5958156200327, 1330.7863009551311, 0, 0.086967310007108792, 1330.7847739449066, 0.15607995894700122, 39.696415145218225, 0.71631692558160953
ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10} Run 11, 10985, 0, 1330.9734938317697, 830.37679578122572, 1207.1617498528476, 585.68475570382725, 343026.6330638518, 34.462150804533771, 1330.1493735955664, 1330.5046803222, 2.3033016609275525, 6.5953455658931821, 1330.4840889046259, 0.16573190628231305, -79.8228335212375, 0.805272412031709
ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10} Run 12, 10985, 0, 1330.9988484659659, 832.32238600175435, 1258.030784123541, 590.58831897719676, 348794.56251231109, 0, 1327.0408583846245, 1330.0335027548283, 0, 0.039112320409384387, 1329.9723881195423, 0.16494424922815215, -73.5514307592573, 0.78444601467693864
ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10} Run 13, 10985, 0, 1330.997799227956, 882.04084000464547, 1290.6896418380957, 590.68937748661165, 348913.94067552075, 0, 1330.7727769881335, 1330.8327203355325, 0, 0.0015360495427172137, 1330.817995934739, 0.15964404306567404, 5.2757554879636928, 0.734590866128103
ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10} Run 14, 10985, 0, 1330.9867361963059, 766.19388303761764, 1053.0195378127332, 592.85447277024014, 351476.42588367936, 0, 1311.0637180536796, 1328.8243435671704, 0, 0, 1328.3510628933093, 0.16976804736781209, -166.17223310640634, 0.82465845394926185
ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10} Run 15, 10985, 0, 1330.925677904447, 931.01280914215374, 1306.3660816613374, 556.98523844684075, 310232.5558476841, 270.67658946202579, 1316.8278006871499, 1325.5392553349795, 42.925003374372771, 48.72640775990908, 1324.1662678378123, 0.14754464287501828, 120.69763047255333, 0.70569644586776215
ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10} Run 16, 10985, 0, 1330.9604270680236, 819.46348159426452, 1277.9277197574193, 577.9551156621983, 334032.11572010495, 173.40309094774361, 1330.2678757979138, 1330.4900091648335, 18.3382055402777, 31.60671697927873, 1330.4368435299734, 0.16551888371283324, -89.5662277566156, 0.824831585203533
ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10} Run 17, 10985, 0, 1330.930792119962, 889.742224207843, 1313.6523563072328, 591.21881643469385, 349539.68890644016, 0, 1329.8238239639113, 1330.5684144153422, 0, 0.066893529883922553, 1330.5244730748973, 0.15883819080236047, 17.402880321279326, 0.72589161199726659
ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10} Run 18, 10985, 0, 1330.9750419941722, 779.69480837535184, 1253.5233777832539, 595.76563715378677, 354936.69441325747, 8.0693953682196877, 1328.0531290324552, 1330.222161017271, 0.049500144446680161, 0.47542642052857564, 1330.1527664970326, 0.17069832039181129, -157.78036721647572, 0.82559300612743192
ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10} Run 19, 10985, 0, 1330.9987861288714, 832.82544025687093, 1168.9488101607733, 585.55583844432181, 342875.63993623271, 27.76383125466354, 1330.4948520544451, 1330.9020313407202, 2.0731781526281186, 4.4469549823507863, 1330.892861710774, 0.1650963444225354, -73.883683311693517, 0.7994599150549766
ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10} Run 20, 10985, 0, 1330.9956453245811, 773.137693735662, 1069.6687734280345, 609.27972193500784, 371221.77956120047, 0, 1330.6443350156494, 1330.816987841245, 0, 0, 1330.8040926069491, 0.17335377592635545, -178.92124365188215, 0.81412590327585854
ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10} Run 21, 10985, 0, 1330.9860455934695, 804.92795078265476, 1270.9589792740785, 596.97226558190187, 356375.88587398879, 0, 1328.3159233823146, 1329.5158662132428, 0, 0.0014289520421682498, 1329.399513548133, 0.1696966257983091, -127.0459181016588, 0.81263685371814676
ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10} Run 22, 10985, 0, 1329.9287830165224, 671.57540016540543, 624.9459197427002, 602.19552398218821, 362639.44910418219, 0, 1316.571633767463, 1322.1516311880289, 0, 0, 1321.6503166749178, 0.1760079717774764, -295.060380836495, 0.8591085482805485
ALPS with NSGA2 {AgeGap=300, NumberOfLayers=10} Run 23, 10985, 0, 1330.6085696692057, 761.76169156083631, 998.7065042262351, 579.02620562643142, 335271.34680214239, 0, 1320.1249331188185, 1323.1561229528552, 0, 0.021239637976659183, 1322.5952833467575, 0.1684377044304359, -163.29818117111768, 0.85102163061941372
