,AgeGap,AgeLimits,Algorithm Name,BestKnownFront,Bounds,Crowding,Encoding.Bounds,Encoding.ProblemSize,EvaluatedSolutions,Execution Time,Generations,NumberOfLayers,OpenLayers,ParetoFrontResults.Absolute Distance to BestKnownHypervolume,ParetoFrontResults.Best known hypervolume,ParetoFrontResults.Crowding,ParetoFrontResults.Generational Distance,ParetoFrontResults.Hypervolume,ParetoFrontResults.Pareto Front,ParetoFrontResults.Spacing,PopulationSize,ProblemSize,Seed,SelectedParents,Spacing,TestFunction
"ALPS with NSGA2 {NumberOfLayers=8, PopulationSize=6, AgeGap=150, SelectedParents=12} Run 58",150,[150;300;600;1350;2400;3750;5400;7350],"ALPS with NSGA2 {NumberOfLayers=8, PopulationSize=6, AgeGap=150, SelectedParents=12}",[[0;1][0.000166987;0.98707679][0.000355607;0.981138473][0.000502083;0.977584873][0.000593637;0.975624266][...]],[[0;1]],0.442764089,[[0;1]],50,180021,01:01.0,9236,8,8,0.488976375,128.7781161,0.523862235,0.690462238,128.2891398,[[0;1.01926559537396][0.851073277754466;-0.762704474142395][0.419212852910828;0.705076613539375][0.425536638877233;0.0547503847202194][...]],0.155616949,3,50,150538830,6,0.146240522,ZDT3
"ALPS with NSGA2 {NumberOfLayers=8, PopulationSize=6, AgeGap=150, SelectedParents=12} Run 59",150,[150;300;600;1350;2400;3750;5400;7350],"ALPS with NSGA2 {NumberOfLayers=8, PopulationSize=6, AgeGap=150, SelectedParents=12}",[[0;1][0.001;0.968377][0.002;0.955279][0.003;0.945228][0.004;0.936754][0.005;0.929289][0.006;0.92254][...]],[[0;1]],0.480856366,[[0;1]],50,180021,00:55.5,9236,8,8,0.391949569,120.6666667,0.558314369,1.062154053,120.2747171,[[0;1.00965020113822][1;0.00483668553533988][0.28401045341542;0.544930911191568]],0.192846607,3,50,1240814391,6,0.217656567,ZDT1
"ALPS with NSGA2 {NumberOfLayers=8, PopulationSize=6, AgeGap=150, SelectedParents=12} Run 59",150,[150;300;600;1350;2400;3750;5400;7350],"ALPS with NSGA2 {NumberOfLayers=8, PopulationSize=6, AgeGap=150, SelectedParents=12}",[[0.280775319;0.92116522][0.281499068;0.920758275][0.282222229;0.920350613][0.282944464;0.91994243][0.283665793;0.919533718][...]],[[0;1]],0.767853757,[[0;1]],30,180021,01:00.1,9236,8,8,7.43076071,117.5185752,0.792619454,3.745042995,110.0878145,[[0.280775318815369;1.34921106908722][0.999793895230964;0.694014867091093][0.738573862688924;1.01714416813135][...]],0.180379759,3,30,2081920213,6,0.192650131,ZDT6
"ALPS with NSGA2 {NumberOfLayers=8, PopulationSize=6, AgeGap=150, SelectedParents=12} Run 59",150,[150;300;600;1350;2400;3750;5400;7350],"ALPS with NSGA2 {NumberOfLayers=8, PopulationSize=6, AgeGap=150, SelectedParents=12}",[[1E-10;0.999989473][0.000210548;0.985489736][0.000631265;0.974875018][0.00116308;0.965896038][0.001774631;0.957873636][...]],[[0;1][-5;5]],0.054366427,[[0;1][-5;5]],30,180021,01:00.3,9236,8,8,8.231842858,120.6666667,0.20174679,0.554642382,112.4348238,[[0;1][1;0.760940852478489][0.461453637760896;0.929913205566068][0.217037888740466;0.975911880367883][...]],0.065260236,3,30,1497936190,6,0.042290294,ZDT4
"ALPS with NSGA2 {NumberOfLayers=8, PopulationSize=6, AgeGap=150, SelectedParents=12} Run 59",150,[150;300;600;1350;2400;3750;5400;7350],"ALPS with NSGA2 {NumberOfLayers=8, PopulationSize=6, AgeGap=150, SelectedParents=12}",[[0;1][0.003754873;0.999985901][0.00563231;0.999968277][0.007200271;0.999948156][0.008597509;0.999926083][...]],[[0;1]],0.401791803,[[0;1]],50,180021,01:00.3,9236,8,8,0.319557294,120.3333333,0.848533098,0.703967694,120.013776,[[0;1.00267091480938][1;0.00533471483581124][0.574294385365545;0.838721696454998]],0.410513179,3,50,1246897688,6,0.183598555,ZDT2
"ALPS with NSGA2 {NumberOfLayers=8, PopulationSize=6, AgeGap=150, SelectedParents=12} Run 59",150,[150;300;600;1350;2400;3750;5400;7350],"ALPS with NSGA2 {NumberOfLayers=8, PopulationSize=6, AgeGap=150, SelectedParents=12}",[[0;1][0.000166987;0.98707679][0.000355607;0.981138473][0.000502083;0.977584873][0.000593637;0.975624266][...]],[[0;1]],0.525909988,[[0;1]],50,180021,01:00.6,9236,8,8,0.481241308,128.7781161,0.525909988,0.774004214,128.2968748,[[0.851756199846308;-0.763429912661813][0;1.01837910238407][0.4232815293739;0.179827994512002][0.8465630587478;-0.417351798938699][...]],0.258129721,3,50,1945868371,6,0.258129721,ZDT3
"ALPS with NSGA2 {NumberOfLayers=8, PopulationSize=6, AgeGap=150, SelectedParents=12} Run 60",150,[150;300;600;1350;2400;3750;5400;7350],"ALPS with NSGA2 {NumberOfLayers=8, PopulationSize=6, AgeGap=150, SelectedParents=12}",[[0;1][0.001;0.968377][0.002;0.955279][0.003;0.945228][0.004;0.936754][0.005;0.929289][0.006;0.92254][...]],[[0;1]],0.545595566,[[0;1]],50,180021,00:55.5,9236,8,8,0.292906959,120.6666667,0.517729816,0.926314709,120.3737597,[[1;0.000957937462193852][0;1.0019149590341][0.33;0.426908927342906]],0.288553475,3,50,141805268,6,0.179347467,ZDT1
"ALPS with NSGA2 {NumberOfLayers=8, PopulationSize=6, AgeGap=150, SelectedParents=12} Run 60",150,[150;300;600;1350;2400;3750;5400;7350],"ALPS with NSGA2 {NumberOfLayers=8, PopulationSize=6, AgeGap=150, SelectedParents=12}",[[0.280775319;0.92116522][0.281499068;0.920758275][0.282222229;0.920350613][0.282944464;0.91994243][0.283665793;0.919533718][...]],[[0;1]],0.694682093,[[0;1]],30,180021,00:59.3,9236,8,8,8.556651098,117.5185752,0.717751973,3.884324717,108.9619241,[[0.280775318815369;1.42427410773312][1;0.800865368873314][0.700206710336494;1.14581762295408]],0.174197316,3,30,1572769015,6,0.180758314,ZDT6
"ALPS with NSGA2 {NumberOfLayers=8, PopulationSize=6, AgeGap=150, SelectedParents=12} Run 60",150,[150;300;600;1350;2400;3750;5400;7350],"ALPS with NSGA2 {NumberOfLayers=8, PopulationSize=6, AgeGap=150, SelectedParents=12}",[[1E-10;0.999989473][0.000210548;0.985489736][0.000631265;0.974875018][0.00116308;0.965896038][0.001774631;0.957873636][...]],[[0;1][-5;5]],0.034818553,[[0;1][-5;5]],30,180021,00:59.5,9236,8,8,8.373773035,120.6666667,0.160552074,0.571639911,112.2928936,[[0;1][1;0.777948416078471][0.47969479946289;0.869803658610752][0.385461334023149;0.959395578534587][0.404300736850186;0.948656486035315][...]],0.094929916,3,30,320277927,6,0.016075044,ZDT4
"ALPS with NSGA2 {NumberOfLayers=8, PopulationSize=6, AgeGap=150, SelectedParents=12} Run 60",150,[150;300;600;1350;2400;3750;5400;7350],"ALPS with NSGA2 {NumberOfLayers=8, PopulationSize=6, AgeGap=150, SelectedParents=12}",[[0;1][0.003754873;0.999985901][0.00563231;0.999968277][0.007200271;0.999948156][0.008597509;0.999926083][...]],[[0;1]],0.46483555,[[0;1]],50,180021,00:59.5,9236,8,8,0.30097519,120.3333333,0.473127651,0.98911983,120.0323581,[[1;0.0119891356405104][0;1.00601253508052][0.67;0.5597954310719][0.618955706077221;0.790309866190474][...]],0.232905076,3,50,687109630,6,0.201036272,ZDT2
"ALPS with NSGA2 {NumberOfLayers=8, PopulationSize=6, AgeGap=150, SelectedParents=12} Run 60",150,[150;300;600;1350;2400;3750;5400;7350],"ALPS with NSGA2 {NumberOfLayers=8, PopulationSize=6, AgeGap=150, SelectedParents=12}",[[0;1][0.000166987;0.98707679][0.000355607;0.981138473][0.000502083;0.977584873][0.000593637;0.975624266][...]],[[0;1]],0.457182695,[[0;1]],50,180021,00:59.8,9236,8,8,0.660796311,128.7781161,0.518895559,0.833202975,128.1173198,[[0.851143717527403;-0.749799929914279][0;1.03761261569316][0.420325720157051;0.13034887020635]],0.193149724,3,50,1632883154,6,0.200533466,ZDT3
"ALPS with NSGA2 {NumberOfLayers=8, PopulationSize=6, AgeGap=150, SelectedParents=12} Run 61",150,[150;300;600;1350;2400;3750;5400;7350],"ALPS with NSGA2 {NumberOfLayers=8, PopulationSize=6, AgeGap=150, SelectedParents=12}",[[0;1][0.001;0.968377][0.002;0.955279][0.003;0.945228][0.004;0.936754][0.005;0.929289][0.006;0.92254][...]],[[0;1]],0.38073636,[[0;1]],50,180021,00:55.1,9236,8,8,0.292009432,120.6666667,0.38073636,0.886097312,120.3746572,[[0;1.00804498403886][1;0.0040305498603189][0.470553195279432;0.374424858083506][0.315270640837219;0.444301258476728][...]],0.187904387,3,50,360480720,6,0.187904387,ZDT1
"ALPS with NSGA2 {NumberOfLayers=8, PopulationSize=6, AgeGap=150, SelectedParents=12} Run 61",150,[150;300;600;1350;2400;3750;5400;7350],"ALPS with NSGA2 {NumberOfLayers=8, PopulationSize=6, AgeGap=150, SelectedParents=12}",[[0.280775319;0.92116522][0.281499068;0.920758275][0.282222229;0.920350613][0.282944464;0.91994243][0.283665793;0.919533718][...]],[[0;1]],0.864789285,[[0;1]],30,180021,00:59.5,9236,8,8,0.146774476,117.5185752,0.949778216,3.576546854,117.3718007,[[1;0][0.280775318815369;0.921165220344128][0.682297280853225;0.534470420540295]],0.100919971,3,30,98274856,6,0.214382729,ZDT6
"ALPS with NSGA2 {NumberOfLayers=8, PopulationSize=6, AgeGap=150, SelectedParents=12} Run 61",150,[150;300;600;1350;2400;3750;5400;7350],"ALPS with NSGA2 {NumberOfLayers=8, PopulationSize=6, AgeGap=150, SelectedParents=12}",[[1E-10;0.999989473][0.000210548;0.985489736][0.000631265;0.974875018][0.00116308;0.965896038][0.001774631;0.957873636][...]],[[0;1][-5;5]],0.087103925,[[0;1][-5;5]],30,180021,00:59.5,9236,8,8,7.934961585,120.6666667,0.127859239,0.522613605,112.7317051,[[0;1][1;0.730797022224128][0.989882574972414;0.930567824421249][0.349932245143404;0.940247992120193][...]],0.086262271,3,30,1361567348,6,0.032926476,ZDT4
"ALPS with NSGA2 {NumberOfLayers=8, PopulationSize=6, AgeGap=150, SelectedParents=12} Run 61",150,[150;300;600;1350;2400;3750;5400;7350],"ALPS with NSGA2 {NumberOfLayers=8, PopulationSize=6, AgeGap=150, SelectedParents=12}",[[0;1][0.003754873;0.999985901][0.00563231;0.999968277][0.007200271;0.999948156][0.008597509;0.999926083][...]],[[0;1]],0.664083161,[[0;1]],50,180021,00:59.5,9236,8,8,0.386291873,120.3333333,0.600757485,1.329352807,119.9470415,[[0;1.00686330571406][1;0.0136798275548166][0.632219190152824;0.76447199921829][0.569664629448382;0.981986293371013][...]],0.31641557,3,50,252951663,6,0.152814581,ZDT2
"ALPS with NSGA2 {NumberOfLayers=8, PopulationSize=6, AgeGap=150, SelectedParents=12} Run 61",150,[150;300;600;1350;2400;3750;5400;7350],"ALPS with NSGA2 {NumberOfLayers=8, PopulationSize=6, AgeGap=150, SelectedParents=12}",[[0;1][0.000166987;0.98707679][0.000355607;0.981138473][0.000502083;0.977584873][0.000593637;0.975624266][...]],[[0;1]],0.572799547,[[0;1]],50,180021,00:59.9,9236,8,8,0.451165371,128.7781161,0.572799547,1.019097389,128.3269508,[[0;1.01205049558041][0.851783733434212;-0.76798137979538][0.46827367068835;0.0173276925057644][0.422668377223407;0.713122629503665][...]],0.168024026,3,50,964417636,6,0.168024026,ZDT3
"ALPS with NSGA2 {NumberOfLayers=8, PopulationSize=6, AgeGap=150, SelectedParents=12} Run 62",150,[150;300;600;1350;2400;3750;5400;7350],"ALPS with NSGA2 {NumberOfLayers=8, PopulationSize=6, AgeGap=150, SelectedParents=12}",[[0;1][0.001;0.968377][0.002;0.955279][0.003;0.945228][0.004;0.936754][0.005;0.929289][0.006;0.92254][...]],[[0;1]],0.450067521,[[0;1]],50,180021,00:55.3,9236,8,8,0.37548111,120.6666667,0.455705758,0.900918591,120.2911856,[[0;1.00455657845772][1;0.00228087863370633][0.285639373657699;0.55863449958271][0.285619410742544;0.917114873887847][...]],0.187673361,3,50,1358041823,6,0.187800455,ZDT1
"ALPS with NSGA2 {NumberOfLayers=8, PopulationSize=6, AgeGap=150, SelectedParents=12} Run 62",150,[150;300;600;1350;2400;3750;5400;7350],"ALPS with NSGA2 {NumberOfLayers=8, PopulationSize=6, AgeGap=150, SelectedParents=12}",[[0.280775319;0.92116522][0.281499068;0.920758275][0.282222229;0.920350613][0.282944464;0.91994243][0.283665793;0.919533718][...]],[[0;1]],0.884701509,[[0;1]],30,180021,01:03.0,9236,8,8,0.146774477,117.5185752,1.009962474,4.100148604,117.3718007,[[1;0][0.280775318815369;0.921165220344128][0.682297279319012;0.534470422633874]],0.183709244,3,30,1235579290,6,0.210316157,ZDT6
"ALPS with NSGA2 {NumberOfLayers=8, PopulationSize=6, AgeGap=150, SelectedParents=12} Run 62",150,[150;300;600;1350;2400;3750;5400;7350],"ALPS with NSGA2 {NumberOfLayers=8, PopulationSize=6, AgeGap=150, SelectedParents=12}",[[1E-10;0.999989473][0.000210548;0.985489736][0.000631265;0.974875018][0.00116308;0.965896038][0.001774631;0.957873636][...]],[[0;1][-5;5]],0.062573711,[[0;1][-5;5]],30,180021,01:03.4,9236,8,8,8.214243345,120.6666667,0.147435054,0.552419736,112.4524233,[[0;1][1;0.760574056877851][0.439632810501828;0.908873910439872][0.972232579759751;0.810302584550788][...]],0.076656501,3,30,1217997601,6,0.022397063,ZDT4
"ALPS with NSGA2 {NumberOfLayers=8, PopulationSize=6, AgeGap=150, SelectedParents=12} Run 62",150,[150;300;600;1350;2400;3750;5400;7350],"ALPS with NSGA2 {NumberOfLayers=8, PopulationSize=6, AgeGap=150, SelectedParents=12}",[[0;1][0.003754873;0.999985901][0.00563231;0.999968277][0.007200271;0.999948156][0.008597509;0.999926083][...]],[[0;1]],0.462457961,[[0;1]],50,180021,01:03.4,9236,8,8,0.377504089,120.3333333,0.462457961,1.213050038,119.9558292,[[1;0.0172592021883434][0;1.0086668354085][0.593611992196782;0.693962003975817][0.555874995305205;0.76498470862495][...]],0.194995931,3,50,106575078,6,0.194995931,ZDT2
"ALPS with NSGA2 {NumberOfLayers=8, PopulationSize=6, AgeGap=150, SelectedParents=12} Run 63",150,[150;300;600;1350;2400;3750;5400;7350],"ALPS with NSGA2 {NumberOfLayers=8, PopulationSize=6, AgeGap=150, SelectedParents=12}",[[0;1][0.001;0.968377][0.002;0.955279][0.003;0.945228][0.004;0.936754][0.005;0.929289][0.006;0.92254][...]],[[0;1]],0.441070305,[[0;1]],50,180021,00:59.1,9236,8,8,0.406407092,120.6666667,0.486236386,0.9099996,120.2602596,[[0;1.00820581696724][1;0.00383792519045687][0.406468733527649;0.702096247846714][0.703234366763824;0.280352524315444][...]],0.138412347,3,50,608699869,6,0.151569703,ZDT1
"ALPS with NSGA2 {NumberOfLayers=8, PopulationSize=6, AgeGap=150, SelectedParents=12} Run 62",150,[150;300;600;1350;2400;3750;5400;7350],"ALPS with NSGA2 {NumberOfLayers=8, PopulationSize=6, AgeGap=150, SelectedParents=12}",[[0;1][0.000166987;0.98707679][0.000355607;0.981138473][0.000502083;0.977584873][0.000593637;0.975624266][...]],[[0;1]],0.589218061,[[0;1]],50,180021,01:04.1,9236,8,8,0.558439315,128.7781161,0.673790653,1.033108619,128.2196768,[[0;1.02551903168191][0.850773520382708;-0.75907205045297][0.420520587806068;0.12479889226987][0.848674452187268;-0.175151625221373][...]],0.206389833,3,50,437063658,6,0.206238675,ZDT3
"ALPS with NSGA2 {NumberOfLayers=8, PopulationSize=6, AgeGap=150, SelectedParents=12} Run 64",150,[150;300;600;1350;2400;3750;5400;7350],"ALPS with NSGA2 {NumberOfLayers=8, PopulationSize=6, AgeGap=150, SelectedParents=12}",[[0;1][0.001;0.968377][0.002;0.955279][0.003;0.945228][0.004;0.936754][0.005;0.929289][0.006;0.92254][...]],[[0;1]],0.447496125,[[0;1]],50,180021,01:02.7,9236,8,8,0.284290442,120.6666667,0.496148788,0.902320271,120.3823762,[[1;0.00397198746622397][0;1.00792832234676][0.340773629520302;0.541724632602736][0.508070491081388;0.292317647671238][...]],0.257613718,3,50,1916823246,6,0.253149944,ZDT1
"ALPS with NSGA2 {NumberOfLayers=8, PopulationSize=6, AgeGap=150, SelectedParents=12} Run 63",150,[150;300;600;1350;2400;3750;5400;7350],"ALPS with NSGA2 {NumberOfLayers=8, PopulationSize=6, AgeGap=150, SelectedParents=12}",[[0.280775319;0.92116522][0.281499068;0.920758275][0.282222229;0.920350613][0.282944464;0.91994243][0.283665793;0.919533718][...]],[[0;1]],0.656683262,[[0;1]],30,180021,01:07.0,9236,8,8,9.003104784,117.5185752,0.656683262,3.944327335,108.5154704,[[1;0.843159304819538][0.280775318815369;1.45449315182045][0.688545779316634;1.19217742045009]],0.200089595,3,30,948786531,6,0.200089595,ZDT6
"ALPS with NSGA2 {NumberOfLayers=8, PopulationSize=6, AgeGap=150, SelectedParents=12} Run 63",150,[150;300;600;1350;2400;3750;5400;7350],"ALPS with NSGA2 {NumberOfLayers=8, PopulationSize=6, AgeGap=150, SelectedParents=12}",[[1E-10;0.999989473][0.000210548;0.985489736][0.000631265;0.974875018][0.00116308;0.965896038][0.001774631;0.957873636][...]],[[0;1][-5;5]],0.105426599,[[0;1][-5;5]],30,180021,01:07.1,9236,8,8,8.22777164,120.6666667,0.098988816,0.562125952,112.438895,[[0;1][1;0.76093689762559][0.627543083957149;0.899901770070271][0.33;0.964685734515453][0.624266621687574;0.902731924656742][...]],0.07783693,3,30,1171829618,6,0.025907352,ZDT4
"ALPS with NSGA2 {NumberOfLayers=8, PopulationSize=6, AgeGap=150, SelectedParents=12} Run 63",150,[150;300;600;1350;2400;3750;5400;7350],"ALPS with NSGA2 {NumberOfLayers=8, PopulationSize=6, AgeGap=150, SelectedParents=12}",[[0;1][0.003754873;0.999985901][0.00563231;0.999968277][0.007200271;0.999948156][0.008597509;0.999926083][...]],[[0;1]],0.493099478,[[0;1]],50,180021,01:06.9,9236,8,8,0.290897454,120.3333333,0.515816329,1.203926282,120.0424359,[[0;1.00404376556107][1;0.00807124493972735][0.709651590364849;0.620801982949941][0.374356839347848;0.956567769897732][...]],0.292524139,3,50,1382029805,6,0.300180607,ZDT2
"ALPS with NSGA2 {NumberOfLayers=8, PopulationSize=6, AgeGap=150, SelectedParents=12} Run 63",150,[150;300;600;1350;2400;3750;5400;7350],"ALPS with NSGA2 {NumberOfLayers=8, PopulationSize=6, AgeGap=150, SelectedParents=12}",[[0;1][0.000166987;0.98707679][0.000355607;0.981138473][0.000502083;0.977584873][0.000593637;0.975624266][...]],[[0;1]],0.515022267,[[0;1]],50,180021,01:07.2,9236,8,8,0.432470278,128.7781161,0.58065555,0.833164151,128.3456459,[[0.852687409128954;-0.771009143107759][0;1.00380864293073][0.248257910765561;0.575951375675078][0.610922896201057;0.0826193328812473][...]],0.279297136,3,50,1210007844,6,0.15948053,ZDT3
"ALPS with NSGA2 {NumberOfLayers=8, PopulationSize=6, AgeGap=150, SelectedParents=12} Run 65",150,[150;300;600;1350;2400;3750;5400;7350],"ALPS with NSGA2 {NumberOfLayers=8, PopulationSize=6, AgeGap=150, SelectedParents=12}",[[0;1][0.001;0.968377][0.002;0.955279][0.003;0.945228][0.004;0.936754][0.005;0.929289][0.006;0.92254][...]],[[0;1]],0.473732845,[[0;1]],50,180021,00:55.4,9236,8,8,0.319478909,120.6666667,0.499738081,0.785788386,120.3471878,[[0;1.00247377368721][1;0.00123765084344883][0.33;0.462118490717498]],0.335941543,3,50,951485519,6,0.207722942,ZDT1
"ALPS with NSGA2 {NumberOfLayers=8, PopulationSize=6, AgeGap=150, SelectedParents=12} Run 64",150,[150;300;600;1350;2400;3750;5400;7350],"ALPS with NSGA2 {NumberOfLayers=8, PopulationSize=6, AgeGap=150, SelectedParents=12}",[[0.280775319;0.92116522][0.281499068;0.920758275][0.282222229;0.920350613][0.282944464;0.91994243][0.283665793;0.919533718][...]],[[0;1]],0.866088586,[[0;1]],30,180021,00:59.7,9236,8,8,0.146284409,117.5185752,0.820064861,3.606524302,117.3722908,[[0.280775318815369;0.921165220344128][1;0][0.699418453585461;0.510813826784123]],0.178292263,3,30,1357296680,6,0.210266669,ZDT6
"ALPS with NSGA2 {NumberOfLayers=8, PopulationSize=6, AgeGap=150, SelectedParents=12} Run 64",150,[150;300;600;1350;2400;3750;5400;7350],"ALPS with NSGA2 {NumberOfLayers=8, PopulationSize=6, AgeGap=150, SelectedParents=12}",[[1E-10;0.999989473][0.000210548;0.985489736][0.000631265;0.974875018][0.00116308;0.965896038][0.001774631;0.957873636][...]],[[0;1][-5;5]],0.06563703,[[0;1][-5;5]],30,180021,00:59.5,9236,8,8,8.296867335,120.6666667,0.126904086,0.591893866,112.3697993,[[0;1][1;0.766642250011077][0.995738284110643;0.850284239899077][0.562672891818807;0.937588827560198][...]],0.090128622,3,30,275709872,6,0.024101086,ZDT4
"ALPS with NSGA2 {NumberOfLayers=8, PopulationSize=6, AgeGap=150, SelectedParents=12} Run 64",150,[150;300;600;1350;2400;3750;5400;7350],"ALPS with NSGA2 {NumberOfLayers=8, PopulationSize=6, AgeGap=150, SelectedParents=12}",[[0;1][0.003754873;0.999985901][0.00563231;0.999968277][0.007200271;0.999948156][0.008597509;0.999926083][...]],[[0;1]],0.678468878,[[0;1]],50,180021,00:59.9,9236,8,8,0.639352557,120.3333333,0.56824617,0.822187355,119.6939808,[[0;1.01916338127741][1;0.0379664325147816][0.483613161223476;0.839436719098085]],0.262275032,3,50,664466992,6,0.170813113,ZDT2
"ALPS with NSGA2 {NumberOfLayers=8, PopulationSize=6, AgeGap=150, SelectedParents=12} Run 64",150,[150;300;600;1350;2400;3750;5400;7350],"ALPS with NSGA2 {NumberOfLayers=8, PopulationSize=6, AgeGap=150, SelectedParents=12}",[[0;1][0.000166987;0.98707679][0.000355607;0.981138473][0.000502083;0.977584873][0.000593637;0.975624266][...]],[[0;1]],0.535342594,[[0;1]],50,180021,01:00.3,9236,8,8,0.478028782,128.7781161,0.56568525,0.887508374,128.3000873,[[0.851907834530882;-0.764159823785474][0;1.01703532324486][0.431438299890184;0.0848754096051121][0.374964007367936;0.666459137835259][...]],0.217287193,3,50,1742730388,6,0.233027818,ZDT3
"ALPS with NSGA2 {NumberOfLayers=8, PopulationSize=6, AgeGap=150, SelectedParents=12} Run 66",150,[150;300;600;1350;2400;3750;5400;7350],"ALPS with NSGA2 {NumberOfLayers=8, PopulationSize=6, AgeGap=150, SelectedParents=12}",[[0;1][0.001;0.968377][0.002;0.955279][0.003;0.945228][0.004;0.936754][0.005;0.929289][0.006;0.92254][...]],[[0;1]],0.449450695,[[0;1]],50,180021,00:55.3,9236,8,8,0.288768951,120.6666667,0.465383171,0.828604913,120.3778977,[[1;0.0053288062860708][0;1.01071559142748][0.366355179710835;0.4297405581898][0.726773994837034;0.159745944027851][...]],0.285742211,3,50,755338598,6,0.288009565,ZDT1
"ALPS with NSGA2 {NumberOfLayers=8, PopulationSize=6, AgeGap=150, SelectedParents=12} Run 65",150,[150;300;600;1350;2400;3750;5400;7350],"ALPS with NSGA2 {NumberOfLayers=8, PopulationSize=6, AgeGap=150, SelectedParents=12}",[[0.280775319;0.92116522][0.281499068;0.920758275][0.282222229;0.920350613][0.282944464;0.91994243][0.283665793;0.919533718][...]],[[0;1]],0.7268371,[[0;1]],30,180021,00:59.9,9236,8,8,7.485580675,117.5185752,0.758621159,3.970750786,110.0329945,[[0.280775318815369;1.35305554149332][0.999999999999998;0.699286068754703][0.698755634225831;1.06247863299781][...]],0.198786759,3,30,2107922943,6,0.202223204,ZDT6
