,AgeGap,AgeLimits,Algorithm Name,BestKnownFront,Bounds,Crowding,Encoding.Bounds,Encoding.ProblemSize,EvaluatedSolutions,Execution Time,Generations,NumberOfLayers,OpenLayers,ParetoFrontResults.Absolute Distance to BestKnownHypervolume,ParetoFrontResults.Best known hypervolume,ParetoFrontResults.Crowding,ParetoFrontResults.Generational Distance,ParetoFrontResults.Hypervolume,ParetoFrontResults.Pareto Front,ParetoFrontResults.Spacing,PopulationSize,ProblemSize,Seed,SelectedParents,Spacing,TestFunction
"ALPS with NSGA2 {NumberOfLayers=8, PopulationSize=6, AgeGap=300, SelectedParents=12} Run 85",300,[300;600;1200;2700;4800;7500;10800;14700],"ALPS with NSGA2 {NumberOfLayers=8, PopulationSize=6, AgeGap=300, SelectedParents=12}",[[0;1][0.003754873;0.999985901][0.00563231;0.999968277][0.007200271;0.999948156][0.008597509;0.999926083][...]],[[0;1]],0.167492473,[[0;1]],50,300030,01:09.0,9581,8,7,0.221770381,120.3333333,0.179667541,0.454497272,120.111563,[[0;1.00524447976622][1;0.0105109032742193][0.292555723051639;0.933669058589498][0.519763385522118;0.814336634638179][...]],0.080828994,6,50,408594314,12,0.083520312,ZDT2
"ALPS with NSGA2 {NumberOfLayers=8, PopulationSize=6, AgeGap=300, SelectedParents=12} Run 85",300,[300;600;1200;2700;4800;7500;10800;14700],"ALPS with NSGA2 {NumberOfLayers=8, PopulationSize=6, AgeGap=300, SelectedParents=12}",[[0.280775319;0.92116522][0.281499068;0.920758275][0.282222229;0.920350613][0.282944464;0.91994243][0.283665793;0.919533718][...]],[[0;1]],0.360255901,[[0;1]],30,300030,01:08.8,9581,8,7,0.083422656,117.5185752,0.360255901,2.275388721,117.4351525,[[0.280775318815369;0.921165220344128][1;0][0.776101206973123;0.410567720900576][0.645101056522788;0.583844626873183][...]],0.062730797,6,30,1799310262,12,0.062730797,ZDT6
"ALPS with NSGA2 {NumberOfLayers=8, PopulationSize=6, AgeGap=300, SelectedParents=12} Run 84",300,[300;600;1200;2700;4800;7500;10800;14700],"ALPS with NSGA2 {NumberOfLayers=8, PopulationSize=6, AgeGap=300, SelectedParents=12}",[[0;1][0.000166987;0.98707679][0.000355607;0.981138473][0.000502083;0.977584873][0.000593637;0.975624266][...]],[[0;1]],0.238579687,[[0;1]],50,300030,01:09.9,9581,8,7,0.142173858,128.7781161,0.267552797,0.398374411,128.6359423,[[0.851090466849581;-0.768265601860323][0;1.00902457501206][0.444939928926516;-0.0315194255476924][0.643842623410909;-0.410103600385972][...]],0.10132256,6,50,1986463419,12,0.090657743,ZDT3
"ALPS with NSGA2 {NumberOfLayers=8, PopulationSize=6, AgeGap=300, SelectedParents=12} Run 90",300,[300;600;1200;2700;4800;7500;10800;14700],"ALPS with NSGA2 {NumberOfLayers=8, PopulationSize=6, AgeGap=300, SelectedParents=12}",[[0;1][0.001;0.968377][0.002;0.955279][0.003;0.945228][0.004;0.936754][0.005;0.929289][0.006;0.92254][...]],[[0;1]],0.183675109,[[0;1]],50,300030,01:05.1,9581,8,7,0.210716571,120.6666667,0.198411985,0.473039531,120.4559501,[[0;1.01511826058642][1;0.00745697420276854][0.531196006898966;0.31261986260974][0.210184384227843;0.567370412312994][...]],0.146571197,6,50,1936361701,12,0.149144915,ZDT1
"ALPS with NSGA2 {NumberOfLayers=8, PopulationSize=6, AgeGap=300, SelectedParents=12} Run 85",300,[300;600;1200;2700;4800;7500;10800;14700],"ALPS with NSGA2 {NumberOfLayers=8, PopulationSize=6, AgeGap=300, SelectedParents=12}",[[1E-10;0.999989473][0.000210548;0.985489736][0.000631265;0.974875018][0.00116308;0.965896038][0.001774631;0.957873636][...]],[[0;1][-5;5]],0.049142943,[[0;1][-5;5]],30,300030,01:09.3,9581,8,7,5.868734866,120.6666667,0.068050451,0.399048875,114.7979318,[[0;1][0.996773481657216;0.542789793581291][0.17626686740818;0.831652633271539][0.746424670891685;0.653571209891058][...]],0.030918285,6,30,1659640066,12,0.030990584,ZDT4
"ALPS with NSGA2 {NumberOfLayers=8, PopulationSize=6, AgeGap=300, SelectedParents=12} Run 86",300,[300;600;1200;2700;4800;7500;10800;14700],"ALPS with NSGA2 {NumberOfLayers=8, PopulationSize=6, AgeGap=300, SelectedParents=12}",[[0;1][0.003754873;0.999985901][0.00563231;0.999968277][0.007200271;0.999948156][0.008597509;0.999926083][...]],[[0;1]],0.286425022,[[0;1]],50,300030,01:09.2,9581,8,7,0.172725522,120.3333333,0.255358189,0.276687088,120.1606078,[[1;0.00879034825111197][0;1.0044054693568][0.333881811769323;0.89341701285227][0.871634506086838;0.252972854017243][...]],0.221681009,6,50,24746645,12,0.078430096,ZDT2
"ALPS with NSGA2 {NumberOfLayers=8, PopulationSize=6, AgeGap=300, SelectedParents=12} Run 86",300,[300;600;1200;2700;4800;7500;10800;14700],"ALPS with NSGA2 {NumberOfLayers=8, PopulationSize=6, AgeGap=300, SelectedParents=12}",[[0.280775319;0.92116522][0.281499068;0.920758275][0.282222229;0.920350613][0.282944464;0.91994243][0.283665793;0.919533718][...]],[[0;1]],0.400775539,[[0;1]],30,300030,01:09.1,9581,8,7,0.940645186,117.5185752,0.400775539,2.791101628,116.57793,[[0.280775318815369;0.967083715434348][1;0.083633659584553][0.638834754733955;0.651290123326227][0.470684021074691;0.830217952414818][...]],0.080145723,6,30,462263570,12,0.080145723,ZDT6
"ALPS with NSGA2 {NumberOfLayers=8, PopulationSize=6, AgeGap=300, SelectedParents=12} Run 91",300,[300;600;1200;2700;4800;7500;10800;14700],"ALPS with NSGA2 {NumberOfLayers=8, PopulationSize=6, AgeGap=300, SelectedParents=12}",[[0;1][0.001;0.968377][0.002;0.955279][0.003;0.945228][0.004;0.936754][0.005;0.929289][0.006;0.92254][...]],[[0;1]],0.207703293,[[0;1]],50,300030,01:05.9,9581,8,7,0.1776117,120.6666667,0.22294353,0.473176263,120.489055,[[0;1.00828703254255][1;0.00415191944934483][0.812692077433762;0.163315547004069][0.270312417289061;0.586559272305968][...]],0.132512986,6,50,1931461601,12,0.1354087,ZDT1
"ALPS with NSGA2 {NumberOfLayers=8, PopulationSize=6, AgeGap=300, SelectedParents=12} Run 85",300,[300;600;1200;2700;4800;7500;10800;14700],"ALPS with NSGA2 {NumberOfLayers=8, PopulationSize=6, AgeGap=300, SelectedParents=12}",[[0;1][0.000166987;0.98707679][0.000355607;0.981138473][0.000502083;0.977584873][0.000593637;0.975624266][...]],[[0;1]],0.268022476,[[0;1]],50,300030,01:10.6,9581,8,7,0.190327718,128.7781161,0.342357366,0.601591447,128.5877884,[[0.851913952285283;-0.771081834531392][0;1.00423825671997][0.644077508632629;-0.414582346643177][0.445141558838809;0.143469596178849][...]],0.167898666,6,50,258894710,12,0.178308435,ZDT3
"ALPS with NSGA2 {NumberOfLayers=8, PopulationSize=6, AgeGap=300, SelectedParents=12} Run 86",300,[300;600;1200;2700;4800;7500;10800;14700],"ALPS with NSGA2 {NumberOfLayers=8, PopulationSize=6, AgeGap=300, SelectedParents=12}",[[1E-10;0.999989473][0.000210548;0.985489736][0.000631265;0.974875018][0.00116308;0.965896038][0.001774631;0.957873636][...]],[[0;1][-5;5]],0.051083577,[[0;1][-5;5]],30,300030,01:10.1,9581,8,7,5.872558438,120.6666667,0.069060213,0.442552675,114.7941082,[[0;1][1;0.541807690512983][0.779042605804152;0.657626791783701][0.554737372302307;0.739176319550498][...]],0.038963685,6,30,693177208,12,0.032721708,ZDT4
"ALPS with NSGA2 {NumberOfLayers=8, PopulationSize=6, AgeGap=300, SelectedParents=12} Run 87",300,[300;600;1200;2700;4800;7500;10800;14700],"ALPS with NSGA2 {NumberOfLayers=8, PopulationSize=6, AgeGap=300, SelectedParents=12}",[[0;1][0.003754873;0.999985901][0.00563231;0.999968277][0.007200271;0.999948156][0.008597509;0.999926083][...]],[[0;1]],0.222945824,[[0;1]],50,300030,01:09.9,9581,8,7,0.195412515,120.3333333,0.224570777,0.500928979,120.1379208,[[0;1.00441932844819][1;0.00882056869631409][0.5;0.755519724402499][0.743997373160435;0.471415633227368][...]],0.130202139,6,50,1781184453,12,0.090127605,ZDT2
"ALPS with NSGA2 {NumberOfLayers=8, PopulationSize=6, AgeGap=300, SelectedParents=12} Run 87",300,[300;600;1200;2700;4800;7500;10800;14700],"ALPS with NSGA2 {NumberOfLayers=8, PopulationSize=6, AgeGap=300, SelectedParents=12}",[[0.280775319;0.92116522][0.281499068;0.920758275][0.282222229;0.920350613][0.282944464;0.91994243][0.283665793;0.919533718][...]],[[0;1]],0.382380379,[[0;1]],30,300030,01:09.8,9581,8,7,0.55742191,117.5185752,0.382380379,2.547069225,116.9611533,[[0.280775318815369;0.946768463225314][0.999999130971741;0.0469802934298859][0.75189868016532;0.471548846955551][...]],0.080917972,6,30,1602509120,12,0.080917972,ZDT6
"ALPS with NSGA2 {NumberOfLayers=8, PopulationSize=6, AgeGap=300, SelectedParents=12} Run 92",300,[300;600;1200;2700;4800;7500;10800;14700],"ALPS with NSGA2 {NumberOfLayers=8, PopulationSize=6, AgeGap=300, SelectedParents=12}",[[0;1][0.001;0.968377][0.002;0.955279][0.003;0.945228][0.004;0.936754][0.005;0.929289][0.006;0.92254][...]],[[0;1]],0.205531266,[[0;1]],50,300030,01:05.5,9581,8,7,0.149400576,120.6666667,0.220708796,0.490231961,120.5172661,[[1;0.00358178742469111][0;1.00715083673639][0.224776314158135;0.553958203861256][0.526350369940593;0.292802915744028][...]],0.138343638,6,50,647258263,12,0.142546016,ZDT1
"ALPS with NSGA2 {NumberOfLayers=8, PopulationSize=6, AgeGap=300, SelectedParents=12} Run 86",300,[300;600;1200;2700;4800;7500;10800;14700],"ALPS with NSGA2 {NumberOfLayers=8, PopulationSize=6, AgeGap=300, SelectedParents=12}",[[0;1][0.000166987;0.98707679][0.000355607;0.981138473][0.000502083;0.977584873][0.000593637;0.975624266][...]],[[0;1]],0.230221392,[[0;1]],50,300030,01:10.4,9581,8,7,0.197649346,128.7781161,0.237549349,0.403686825,128.5804668,[[0;1.00792415423402][0.85141535117026;-0.769026469660379][0.425214054311216;0.0831754102444054][0.236698713367951;0.451766785177669][...]],0.082505612,6,50,215307808,12,0.086491163,ZDT3
"ALPS with NSGA2 {NumberOfLayers=8, PopulationSize=6, AgeGap=300, SelectedParents=12} Run 87",300,[300;600;1200;2700;4800;7500;10800;14700],"ALPS with NSGA2 {NumberOfLayers=8, PopulationSize=6, AgeGap=300, SelectedParents=12}",[[1E-10;0.999989473][0.000210548;0.985489736][0.000631265;0.974875018][0.00116308;0.965896038][0.001774631;0.957873636][...]],[[0;1][-5;5]],0.050994064,[[0;1][-5;5]],30,300030,01:09.8,9581,8,7,4.482349011,120.6666667,0.070316275,0.406694156,116.1843177,[[0;1][1;0.411939032528752][0.614567845495636;0.539007890052469][0.197756592849478;0.738494792930154][...]],0.047796153,6,30,2041544088,12,0.052510355,ZDT4
"ALPS with NSGA2 {NumberOfLayers=8, PopulationSize=6, AgeGap=300, SelectedParents=12} Run 88",300,[300;600;1200;2700;4800;7500;10800;14700],"ALPS with NSGA2 {NumberOfLayers=8, PopulationSize=6, AgeGap=300, SelectedParents=12}",[[0;1][0.003754873;0.999985901][0.00563231;0.999968277][0.007200271;0.999948156][0.008597509;0.999926083][...]],[[0;1]],0.353595165,[[0;1]],50,300030,01:09.2,9581,8,7,0.204711614,120.3333333,0.220071592,0.398474633,120.1286217,[[1;0.00744566095819463][0;1.00373086454785][0.45678472996197;0.852824455198598][0.893084447845006;0.264459438057043][...]],0.192251162,6,50,867971891,12,0.088459508,ZDT2
"ALPS with NSGA2 {NumberOfLayers=8, PopulationSize=6, AgeGap=300, SelectedParents=12} Run 88",300,[300;600;1200;2700;4800;7500;10800;14700],"ALPS with NSGA2 {NumberOfLayers=8, PopulationSize=6, AgeGap=300, SelectedParents=12}",[[0.280775319;0.92116522][0.281499068;0.920758275][0.282222229;0.920350613][0.282944464;0.91994243][0.283665793;0.919533718][...]],[[0;1]],0.364811873,[[0;1]],30,300030,01:09.1,9581,8,7,0.336217106,117.5185752,0.364811873,2.384288515,117.1823581,[[0.280775318815369;0.961824303661098][1;0.0237702348106561][0.773391567068187;0.461433586539011][0.624073739253426;0.662501995111574][...]],0.060866497,6,30,641407105,12,0.060866497,ZDT6
"ALPS with NSGA2 {NumberOfLayers=8, PopulationSize=6, AgeGap=300, SelectedParents=12} Run 93",300,[300;600;1200;2700;4800;7500;10800;14700],"ALPS with NSGA2 {NumberOfLayers=8, PopulationSize=6, AgeGap=300, SelectedParents=12}",[[0;1][0.001;0.968377][0.002;0.955279][0.003;0.945228][0.004;0.936754][0.005;0.929289][0.006;0.92254][...]],[[0;1]],0.183056756,[[0;1]],50,300030,01:04.9,9581,8,7,0.259986626,120.6666667,0.220106666,0.500950961,120.40668,[[0;1.01803498598335][1;0.00906121175849274][0.246847183699104;0.655828595272012][0.428858080278635;0.373380608324225][...]],0.099971068,6,50,2008450201,12,0.099009563,ZDT1
"ALPS with NSGA2 {NumberOfLayers=8, PopulationSize=6, AgeGap=300, SelectedParents=12} Run 87",300,[300;600;1200;2700;4800;7500;10800;14700],"ALPS with NSGA2 {NumberOfLayers=8, PopulationSize=6, AgeGap=300, SelectedParents=12}",[[0;1][0.000166987;0.98707679][0.000355607;0.981138473][0.000502083;0.977584873][0.000593637;0.975624266][...]],[[0;1]],0.235709753,[[0;1]],50,300030,01:09.7,9581,8,7,0.163434943,128.7781161,0.294172047,0.454473002,128.6146812,[[0.850895719014948;-0.771649408779781][0;1.00270995948064][0.639907070151888;-0.392454644651234][0.231256518426433;0.33296154237577][...]],0.123500032,6,50,1202319799,12,0.100970392,ZDT3
"ALPS with NSGA2 {NumberOfLayers=8, PopulationSize=6, AgeGap=300, SelectedParents=12} Run 88",300,[300;600;1200;2700;4800;7500;10800;14700],"ALPS with NSGA2 {NumberOfLayers=8, PopulationSize=6, AgeGap=300, SelectedParents=12}",[[1E-10;0.999989473][0.000210548;0.985489736][0.000631265;0.974875018][0.00116308;0.965896038][0.001774631;0.957873636][...]],[[0;1][-5;5]],0.046346824,[[0;1][-5;5]],30,300030,01:09.2,9581,8,7,4.573491798,120.6666667,0.066956816,0.411046724,116.0931749,[[0;1][1;0.41459393188223][0.539031804587605;0.71799486647314][0.803598163406184;0.475220709990743][0.75147699747618;0.668216183222229][...]],0.058238718,6,30,1624200396,12,0.055491086,ZDT4
"ALPS with NSGA2 {NumberOfLayers=8, PopulationSize=6, AgeGap=300, SelectedParents=12} Run 89",300,[300;600;1200;2700;4800;7500;10800;14700],"ALPS with NSGA2 {NumberOfLayers=8, PopulationSize=6, AgeGap=300, SelectedParents=12}",[[0;1][0.003754873;0.999985901][0.00563231;0.999968277][0.007200271;0.999948156][0.008597509;0.999926083][...]],[[0;1]],0.440764355,[[0;1]],50,300030,01:09.2,9581,8,7,0.294883279,120.3333333,0.227160129,0.388963291,120.0384501,[[0;1.00820998340929][1;0.0157274935466414][0.839192941532107;0.349295545834275][0.642190771705196;0.62793785072571][...]],0.280257248,6,50,2086522643,12,0.088654778,ZDT2
"ALPS with NSGA2 {NumberOfLayers=8, PopulationSize=6, AgeGap=300, SelectedParents=12} Run 89",300,[300;600;1200;2700;4800;7500;10800;14700],"ALPS with NSGA2 {NumberOfLayers=8, PopulationSize=6, AgeGap=300, SelectedParents=12}",[[0.280775319;0.92116522][0.281499068;0.920758275][0.282222229;0.920350613][0.282944464;0.91994243][0.283665793;0.919533718][...]],[[0;1]],0.319947585,[[0;1]],30,300030,01:09.0,9581,8,7,0.152154026,117.5185752,0.422510509,2.384548014,117.3664212,[[1;0.00642691450195366][0.280775318815369;0.924636765894804][0.72898730319802;0.473501091806663][0.436492915066757;0.813303819139862][...]],0.075631425,6,30,145990202,12,0.080880695,ZDT6
"ALPS with NSGA2 {NumberOfLayers=8, PopulationSize=6, AgeGap=300, SelectedParents=12} Run 94",300,[300;600;1200;2700;4800;7500;10800;14700],"ALPS with NSGA2 {NumberOfLayers=8, PopulationSize=6, AgeGap=300, SelectedParents=12}",[[0;1][0.001;0.968377][0.002;0.955279][0.003;0.945228][0.004;0.936754][0.005;0.929289][0.006;0.92254][...]],[[0;1]],0.216366654,[[0;1]],50,300030,01:04.9,9581,8,7,0.21813837,120.6666667,0.216366654,0.510651753,120.4485283,[[1;0.00827440914241921][0;1.01641628405989][0.770270054620739;0.149840798803864][0.155385936471752;0.708866610817978][...]],0.140550918,6,50,354424908,12,0.140550918,ZDT1
"ALPS with NSGA2 {NumberOfLayers=8, PopulationSize=6, AgeGap=300, SelectedParents=12} Run 88",300,[300;600;1200;2700;4800;7500;10800;14700],"ALPS with NSGA2 {NumberOfLayers=8, PopulationSize=6, AgeGap=300, SelectedParents=12}",[[0;1][0.000166987;0.98707679][0.000355607;0.981138473][0.000502083;0.977584873][0.000593637;0.975624266][...]],[[0;1]],0.291475578,[[0;1]],50,300030,01:09.5,9581,8,7,0.241835212,128.7781161,0.311355003,0.623128993,128.5362809,[[0.852342765455003;-0.765943540230457][0;1.01220687127834][0.426171382727502;0.0436381763181098][0.638367563652893;-0.267269249894604][...]],0.128013211,6,50,837123063,12,0.129796549,ZDT3
"ALPS with NSGA2 {NumberOfLayers=8, PopulationSize=6, AgeGap=300, SelectedParents=12} Run 89",300,[300;600;1200;2700;4800;7500;10800;14700],"ALPS with NSGA2 {NumberOfLayers=8, PopulationSize=6, AgeGap=300, SelectedParents=12}",[[1E-10;0.999989473][0.000210548;0.985489736][0.000631265;0.974875018][0.00116308;0.965896038][0.001774631;0.957873636][...]],[[0;1][-5;5]],0.045697886,[[0;1][-5;5]],30,300030,01:08.7,9581,8,7,5.17700821,120.6666667,0.074949157,0.463227468,115.4896585,[[0;1][1;0.476708075909704][0.657713162278724;0.575516157292434][0.470615061908204;0.640369162868408][...]],0.045160267,6,30,1116214033,12,0.04999609,ZDT4
"ALPS with NSGA2 {NumberOfLayers=8, PopulationSize=6, AgeGap=300, SelectedParents=12} Run 90",300,[300;600;1200;2700;4800;7500;10800;14700],"ALPS with NSGA2 {NumberOfLayers=8, PopulationSize=6, AgeGap=300, SelectedParents=12}",[[0;1][0.003754873;0.999985901][0.00563231;0.999968277][0.007200271;0.999948156][0.008597509;0.999926083][...]],[[0;1]],0.197227614,[[0;1]],50,300030,01:08.3,9581,8,7,0.282517479,120.3333333,0.216090649,0.576307664,120.0508159,[[0;1.00898573359276][1;0.0177602507527019][0.54273263028877;0.803435413585426][0.75924791246015;0.527731234051649][...]],0.107791729,6,50,358232602,12,0.109226144,ZDT2
"ALPS with NSGA2 {NumberOfLayers=8, PopulationSize=6, AgeGap=300, SelectedParents=12} Run 90",300,[300;600;1200;2700;4800;7500;10800;14700],"ALPS with NSGA2 {NumberOfLayers=8, PopulationSize=6, AgeGap=300, SelectedParents=12}",[[0.280775319;0.92116522][0.281499068;0.920758275][0.282222229;0.920350613][0.282944464;0.91994243][0.283665793;0.919533718][...]],[[0;1]],0.348269265,[[0;1]],30,300030,01:08.3,9581,8,7,0.086786668,117.5185752,0.359460768,2.183953188,117.4317885,[[0.280775318815369;0.921165220344128][1;0][0.481751590174113;0.767915405364714][0.636229425139296;0.595212118586921][...]],0.043757662,6,30,821304544,12,0.048854801,ZDT6
"ALPS with NSGA2 {NumberOfLayers=8, PopulationSize=6, AgeGap=300, SelectedParents=12} Run 95",300,[300;600;1200;2700;4800;7500;10800;14700],"ALPS with NSGA2 {NumberOfLayers=8, PopulationSize=6, AgeGap=300, SelectedParents=12}",[[0;1][0.001;0.968377][0.002;0.955279][0.003;0.945228][0.004;0.936754][0.005;0.929289][0.006;0.92254][...]],[[0;1]],0.201931849,[[0;1]],50,300030,01:04.6,9581,8,7,0.218255991,120.6666667,0.206798881,0.496625831,120.4484107,[[1;0.00901811227888965][0;1.01795633277219][0.67;0.222260108157155][0.0988061446444084;0.701798047280786][...]],0.106335054,6,50,960182655,12,0.108786815,ZDT1
"ALPS with NSGA2 {NumberOfLayers=8, PopulationSize=6, AgeGap=300, SelectedParents=12} Run 89",300,[300;600;1200;2700;4800;7500;10800;14700],"ALPS with NSGA2 {NumberOfLayers=8, PopulationSize=6, AgeGap=300, SelectedParents=12}",[[0;1][0.000166987;0.98707679][0.000355607;0.981138473][0.000502083;0.977584873][0.000593637;0.975624266][...]],[[0;1]],0.266227159,[[0;1]],50,300030,01:09.4,9581,8,7,0.197609505,128.7781161,0.266227159,0.475082158,128.5805066,[[0;1.01243577811059][0.851516180381393;-0.766609028337841][0.638856581318707;-0.380795800393501][0.432240773986466;0.0468140133299845][...]],0.148233179,6,50,100169119,12,0.148233179,ZDT3
"ALPS with NSGA2 {NumberOfLayers=8, PopulationSize=6, AgeGap=300, SelectedParents=12} Run 90",300,[300;600;1200;2700;4800;7500;10800;14700],"ALPS with NSGA2 {NumberOfLayers=8, PopulationSize=6, AgeGap=300, SelectedParents=12}",[[1E-10;0.999989473][0.000210548;0.985489736][0.000631265;0.974875018][0.00116308;0.965896038][0.001774631;0.957873636][...]],[[0;1][-5;5]],0.046077166,[[0;1][-5;5]],30,300030,01:09.4,9581,8,7,6.556724854,120.6666667,0.060758532,0.416012235,114.1099418,[[0;1][1;0.608851614082928][0.588358680459673;0.725423510660977][0.794179340229836;0.676580485109575][...]],0.039397932,6,30,1078488968,12,0.021918273,ZDT4
"ALPS with NSGA2 {NumberOfLayers=8, PopulationSize=6, AgeGap=300, SelectedParents=12} Run 96",300,[300;600;1200;2700;4800;7500;10800;14700],"ALPS with NSGA2 {NumberOfLayers=8, PopulationSize=6, AgeGap=300, SelectedParents=12}",[[0;1][0.001;0.968377][0.002;0.955279][0.003;0.945228][0.004;0.936754][0.005;0.929289][0.006;0.92254][...]],[[0;1]],0.155021291,[[0;1]],50,300030,01:05.4,9581,8,7,0.193234737,120.6666667,0.170507006,0.414058638,120.4734319,[[0;1.00918234216225][1;0.00460166239469094][0.258021260557936;0.561221928355666][0.1161385591396;0.747096048114112][...]],0.088624859,6,50,2030605441,12,0.089990808,ZDT1
"ALPS with NSGA2 {NumberOfLayers=8, PopulationSize=6, AgeGap=300, SelectedParents=12} Run 91",300,[300;600;1200;2700;4800;7500;10800;14700],"ALPS with NSGA2 {NumberOfLayers=8, PopulationSize=6, AgeGap=300, SelectedParents=12}",[[0;1][0.003754873;0.999985901][0.00563231;0.999968277][0.007200271;0.999948156][0.008597509;0.999926083][...]],[[0;1]],0.145308685,[[0;1]],50,300030,01:09.2,9581,8,7,0.282117638,120.3333333,0.335811242,0.600226145,120.0512157,[[0;1.00907145018861][1;0.0180535509796254][0.895938565825494;0.239806452627378][0.752554619591966;0.511410619846216][...]],0.114959888,6,50,508854390,12,0.048171132,ZDT2
