,Count,Minimum,Maximum,Average,Median,Standard Deviation,Variance,25th Percentile,75th Percentile,Avg. of Upper 25 %, Avg. of Lower 25 %,Avg. of First 25 %,Avg. of Last 25 %,Slope,Intercept,Average Relative Error
"ALPS with NSGA2 {NumberOfLayers=5, AgeGap=150, NonDominatedElites=0} Run 72",6473,1129.93643,1324.474947,1322.236093,1323.81182,6.842758928,46.82334974,1323.168549,1324.152434,1324.274246,1317.108929,1317.118357,1324.229385,0.001517062,1317.326882,0.171648877
"ALPS with NSGA2 {NumberOfLayers=5, AgeGap=150, NonDominatedElites=1} Run 73",6473,1033.79295,1324.476628,1321.699297,1323.715903,8.459361811,71.56080225,1322.691953,1324.172245,1324.283593,1315.215073,1315.226441,1324.235034,0.001916096,1315.49881,0.179166368
"ALPS with NSGA2 {NumberOfLayers=10, AgeGap=5, NonDominatedElites=0} Run 74",5985,969.2718183,1324.034826,1322.442121,1323.142699,8.263652904,68.28795931,1322.94033,1323.400249,1323.661463,1319.791464,1319.847509,1323.401731,0.000853649,1319.888002,0.031859182
"ALPS with NSGA2 {NumberOfLayers=10, AgeGap=5, NonDominatedElites=1} Run 73",5985,698.2292983,1324.101725,1321.833842,1323.2133,16.25558445,264.2440259,1322.944671,1323.447896,1323.683751,1317.211907,1317.241113,1323.457831,0.001495858,1317.358234,0.025281069
"ALPS with NSGA2 {NumberOfLayers=5, AgeGap=150, NonDominatedElites=1} Run 74",6473,917.6337709,1324.487633,1322.55322,1323.93857,7.685500855,59.06692339,1323.286974,1324.230524,1324.316653,1318.147383,1318.167417,1324.246432,0.001308952,1318.317452,0.101297757
"ALPS with NSGA2 {NumberOfLayers=5, AgeGap=150, NonDominatedElites=0} Run 73",6473,1084.030917,1324.513132,1322.08959,1324.092514,10.87600886,118.2875688,1323.580672,1324.286983,1324.370168,1315.910353,1315.949113,1324.298176,0.001822242,1316.192814,0.098032527
"ALPS with NSGA2 {NumberOfLayers=10, AgeGap=5, NonDominatedElites=0} Run 75",5985,904.0788751,1324.100083,1322.243594,1323.205973,9.433088316,88.98315518,1323.031566,1323.488659,1323.740164,1318.782217,1318.847004,1323.546796,0.001122628,1318.884691,0.042284722
"ALPS with NSGA2 {NumberOfLayers=5, AgeGap=150, NonDominatedElites=1} Run 75",6473,1064.424366,1324.492885,1322.829399,1323.985225,5.476349339,29.99040208,1323.321264,1324.214083,1324.300811,1319.190448,1319.208521,1324.233662,0.001063544,1319.38777,0.131712184
"ALPS with NSGA2 {NumberOfLayers=10, AgeGap=5, NonDominatedElites=1} Run 74",5985,719.6983096,1324.095378,1321.942163,1323.261509,17.06364554,291.167999,1323.082116,1323.533863,1323.730839,1317.489257,1317.560999,1323.412694,0.001419777,1317.694191,0.020668842
"ALPS with NSGA2 {NumberOfLayers=5, AgeGap=150, NonDominatedElites=0} Run 74",6473,1025.402412,1324.505542,1322.459433,1323.975921,7.805611677,60.92757365,1323.367676,1324.245247,1324.339595,1317.644508,1317.660884,1324.27497,0.001414623,1317.881712,0.11470038
"ALPS with NSGA2 {NumberOfLayers=5, AgeGap=150, NonDominatedElites=1} Run 76",6473,822.1127033,1324.520596,1321.895922,1323.906684,14.23748847,202.7060778,1323.154035,1324.228028,1324.331442,1315.5568,1315.572355,1324.270002,0.001892338,1315.772316,0.06169184
"ALPS with NSGA2 {NumberOfLayers=5, AgeGap=150, NonDominatedElites=0} Run 75",6473,1147.726752,1324.499274,1322.428122,1323.956901,5.980136744,35.76203548,1323.279113,1324.222556,1324.325038,1317.601667,1317.625079,1324.251953,0.00141392,1317.852676,0.19522022
"ALPS with NSGA2 {NumberOfLayers=10, AgeGap=5, NonDominatedElites=0} Run 76",5985,724.006208,1324.021862,1321.79275,1323.169875,16.2845237,265.1857123,1322.969754,1323.447458,1323.672451,1317.123979,1317.165362,1323.418955,0.00150736,1317.282729,0.025580173
